onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	1.36574770603329	1111111111.jpg	1	1	0	0	0.61003719292365	1.00064849583685
14	5	1	1.29832439601887	1000111111.jpg	1	1	3	0	1.10454041973663	0.183909591471069
26	5	1	1.78893101203721	1011111111.jpg	1	1	1	0	1.10453428444578	0.183909604764893
38	5	1	2.17690597497858	0110111011.jpg	1	1	3	0	0.0989169835365985	0.0560530729399307
50	5	2	0.978477703058161	1000100011.jpg	2	1	6	1	1.10456692128464	0.424739299907804
62	5	2	2.71883881208487	0000001011.jpg	2	1	7	0	0.0989184038022788	0.525001976297793
74	5	2	2.14646546298172	0100000011.jpg	2	1	7	0	1.10453428444578	0.183909604764893
86	5	1	1.51823357003741	1111011111.jpg	1	1	1	0	0.610037953650465	1.00064848069784
98	5	1	1.79242608102504	1111101011.jpg	2	0	2	0	0.0989166677150147	0.0561935486401838
110	5	2	2.21248092409223	0001000111.jpg	2	1	6	0	0.179097086992656	0.100788099463863
122	5	1	1.83075467590243	1111011011.jpg	1	1	2	0	0.179101223259608	0.100788101033634
134	5	2	1.09131705889013	0011000011.jpg	2	1	6	0	0.610016967577289	1.00064842065884
146	5	1	1.33362448704429	1010111111.jpg	1	1	2	1	1.10456692128464	0.183909598898285
158	5	2	0.904920139000751	1000100111.jpg	2	1	5	0	0.0989184038022788	0.0560530733624328
170	5	2	1.5570106219966	0000001111.jpg	1	0	6	1	1.10456692128464	0.0623597079429588
182	5	2	1.05582424695604	0010110011.jpg	2	1	5	0	1.10455979386666	0.176581216745313
194	5	1	2.99432624911424	1101101111.jpg	1	1	2	1	1.10456692128464	0.176581219306629
