onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	3.34326728899032	1100001011.jpg	1	1	3	0	0.0557766479472228	6.82818970147246e-08
14	5	2	3.1657962820027	1111110011.jpg	2	1	6	1	1.24999945917042	0.000677343271182938
26	5	2	2.82039902196266	1111111111.jpg	2	1	8	0	1.00074199415055	1
38	5	1	2.48397505003959	1001000111.jpg	1	1	3	0	0.0557766479472228	1.44374200008926e-06
50	5	2	4.15226558293216	1101101111.jpg	2	1	6	1	1.24999945917042	3.20264334704881e-05
62	5	2	2.24383855704218	1011111111.jpg	2	1	7	0	1.05567236083306	0.00123055805047436
74	5	2	2.20303639001213	0111101111.jpg	2	1	6	0	0.00300461065911125	5.5512283728869e-05
86	5	1	2.28149338695221	0000000011.jpg	1	1	0	0	1.00074199415055	1
98	5	1	2.50933830486611	0000001111.jpg	1	1	2	1	1.24999945917042	0.000677343271182938
110	5	1	2.99221585202031	0010010011.jpg	1	1	2	1	1.24999945917042	3.20264334704881e-05
122	5	2	2.4689102708362	1001011111.jpg	1	0	5	0	0.00316953261644068	9.78304606336072e-10
134	5	2	2.74278828199022	1010111111.jpg	2	1	6	1	1.24999945917042	3.20168108634835e-05
146	5	2	2.14547012979165	1110101111.jpg	2	1	6	0	0.0566536169281606	0.000677424531803302
158	5	1	NaN	0000100011.jpg	NaN	0	1	0	0.0697177954341834	3.25756888166975e-10
170	5	1	1.54082799609751	0100000111.jpg	1	1	2	0	0.999998978593832	3.2026655882342e-05
182	5	2	2.21565730287693	1011101011.jpg	2	1	5	0	0.0538309207198239	8.33866542421856e-07
194	5	1	2.70414501684718	0010000011.jpg	1	1	1	0	0.067288690200062	0.00123005242651869
206	5	2	1.90344203286804	1111110111.jpg	2	1	7	0	1.06599477323278	0.0260255150694133
218	5	1	NaN	1001000011.jpg	NaN	0	2	0	0.0586987986101537	5.54728020166767e-05
230	5	1	3.57386911404319	1000100011.jpg	2	0	2	1	1.24999945917042	1.38907474748103e-12
242	5	2	3.15237303893082	0111011111.jpg	2	1	6	1	1.24999945917042	1.38907474748103e-12
254	5	1	1.5038733209949	0101000011.jpg	1	1	2	1	1.24999945917042	3.20168108634835e-05
