onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	2.81341880280524	1101001111.jpg	2	1	7	0	1.23211708120589	0.585735040244318
14	5	1	3.39252028497867	1110111011.jpg	1	1	2	0	5.237209256741e-05	2.3398653300376e-11
26	5	1	1.93976208707318	1010011011.jpg	1	1	2	0	1.23211777856623	0.359506639136192
38	5	1	2.12663546600379	1110110011.jpg	1	1	1	0	5.23721084649203e-05	3.97357841676323e-11
50	5	1	1.18687286786735	0010010011.jpg	1	1	2	1	1.23211821286702	0.357601264714364
62	5	2	2.79771131300367	0111001011.jpg	2	1	6	0	0.000322562997395808	2.10296762542166e-14
74	5	1	NaN	1000100011.jpg	NaN	0	2	1	1.23211821286702	5.47595137236269e-14
86	5	2	2.20482371002436	0101011011.jpg	2	1	6	0	0.000322563072374156	5.47687060509677e-14
98	5	1	3.44797775219195	1011000011.jpg	1	1	3	0	1.37107953155501e-08	3.23441146287526e-18
110	5	2	1.88296356797218	0000001111.jpg	1	0	6	1	1.23211821286702	2.22976576941243e-21
122	5	2	NaN	0101010011.jpg	NaN	0	5	0	0.00032256317028797	3.22508789354835e-14
134	5	1	1.72861084202304	1010110011.jpg	1	1	0	0	1.232117020914	1
146	5	2	2.34890638594516	0101000011.jpg	2	1	6	1	1.23211821286702	8.54007759592889e-08
158	5	2	3.79941838397644	1111101111.jpg	2	1	5	0	0.000322563095309564	5.18535973116032e-08
170	5	2	3.05193267297	0101000111.jpg	2	1	7	0	1.23211664690613	0.588855959194482
182	5	1	2.3344490157906	1010100011.jpg	1	1	1	0	0.000322563095309564	3.77641521089429e-07
194	5	1	1.68105384311639	0010000011.jpg	1	1	3	0	0.00032256317028797	1.35045085550236e-07
