onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	NaN	1010100011.jpg	NaN	0	1	0	2.86643378039199	1.10580754974659
14	5	2	2.97341703413986	0101001111.jpg	2	1	8	0	2.86643378043858	1.10580758841468
26	5	2	3.60104138706811	0000001111.jpg	1	0	6	1	2.86643378059561	0.853469464522213
38	5	1	3.79620529990643	1111110011.jpg	2	0	2	1	2.86643378059561	0.853469464522213
50	5	2	4.94199514715001	0111111111.jpg	2	1	5	0	2.86643378046436	1.10580747861504
62	5	1	NaN	1100010011.jpg	NaN	0	3	0	0.00502723196230457	0.767704455814803
74	5	1	2.17332906997763	0010010011.jpg	1	1	2	1	2.86643378059561	1.10580751728624
86	5	2	NaN	0111011111.jpg	NaN	0	6	1	2.86643378059561	1.10580751469694
98	5	1	3.19683977612294	1010110011.jpg	1	1	0	0	2.86643378043858	1.10580758841468
110	5	1	4.9263924700208	1010111011.jpg	2	0	1	0	2.86638960602324	0.853469593108
122	5	2	2.13843796914443	0101001011.jpg	2	1	7	0	2.86638960586623	1.10580752512546
134	5	2	2.62956790300086	0001001111.jpg	1	0	7	0	0.00502723196258883	0.767704488238921
146	5	1	4.11372547713108	1010011011.jpg	1	1	2	0	2.86638960589199	0.853469570816639
158	5	1	4.40510471304879	1010111111.jpg	1	1	2	1	2.86643378059561	0.853469554007992
170	5	2	4.27144185779616	0101100111.jpg	2	1	6	0	2.86638960589199	0.853469570816639
182	5	1	NaN	1100100011.jpg	NaN	0	3	0	0.00502723196273614	0.767704454635932
194	5	1	4.55839931685477	1000100011.jpg	1	1	2	1	2.86643378059561	1.10580751469694
206	5	2	3.54637395683676	0101000011.jpg	1	0	6	1	2.86643378059561	0.853469554007992
218	5	1	2.18047165800817	0000110011.jpg	1	1	2	0	2.86643378031579	1.10580751831851
230	5	2	4.64778771298006	0001000011.jpg	2	1	5	0	0.00502723196273614	0.669227338452282
242	5	2	4.18665722804144	0100101111.jpg	1	0	6	0	0.00502723196255622	0.669227319361206
254	5	2	2.68630178994499	1101101111.jpg	2	1	6	1	2.86643378059561	1.10580751728624
