onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	2.35918966704048	0011001011.jpg	1	0	5	0	1.37107911266716e-08	1.11559313735494e-18
14	5	1	2.20105792721733	1010111111.jpg	1	1	2	1	1.23211821286702	8.54007759592889e-08
26	5	1	2.45380381005816	1011110011.jpg	1	1	1	0	5.23721169437878e-05	1.40287071671958e-11
38	5	1	3.42534790304489	1011111011.jpg	1	1	2	0	5.23721010462709e-05	8.2608878151976e-12
50	5	2	1.11609420506284	0101001011.jpg	2	1	7	0	1.23211783885822	1.45028295334078e-07
62	5	2	2.9425385100767	1101001011.jpg	2	1	6	0	1.23211777856623	8.49481544040708e-08
74	5	2	2.44971431000158	0001001111.jpg	2	1	7	0	5.23721084649203e-05	3.97357841676323e-11
86	5	1	2.02997226803564	1110000011.jpg	1	1	3	0	1.37107957949466e-08	9.16134781639061e-18
98	5	1	2.36089566489682	0010010011.jpg	1	1	2	1	1.23211821286702	0.357601264714364
110	5	1	3.43601024290547	1010000011.jpg	1	1	2	0	0.000322563166495356	2.3055661053487e-07
122	5	2	3.78395703993738	0001010111.jpg	2	1	5	0	1.37107911266716e-08	8.83630312929737e-18
134	5	1	3.49134481605142	0000100011.jpg	1	1	3	0	1.23211815257498	3.20745659746677e-14
146	5	2	2.2868522151839	0101001111.jpg	2	1	8	0	1.232117020914	1
158	5	2	2.81027761404403	0111011111.jpg	2	1	6	1	1.23211821286702	5.47595137236269e-14
170	5	2	3.05181716498919	0100001011.jpg	2	1	6	0	5.237209256741e-05	2.03455994439346e-18
182	5	1	2.59254587301984	1010010011.jpg	1	1	1	0	1.23211815257498	0.610517111226954
194	5	2	4.97098808595911	0000001111.jpg	1	0	6	1	1.23211821286702	2.22976576941243e-21
