onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.23393724719062	1101001111.jpg	1	1	3	0	0.278802741157381	5.26560204056398e-08
14	5	1	2.10171217913739	0010011111.jpg	1	1	2	1	1.00000002793515	6.58695978413636e-09
26	5	1	2.42899374011904	0000101111.jpg	1	1	1	0	0.278802741157381	1.87833057933124e-12
38	5	2	1.9327142930124	1011010111.jpg	2	1	5	0	0.0723596779290932	1.3265217319921e-13
50	5	1	2.08308373205364	0000001111.jpg	1	1	0	0	0.000385988858474356	1
62	5	2	1.94221498211846	1010110011.jpg	2	1	6	1	1.00000002793515	5.26561215014333e-08
74	5	2	2.05807341402397	0011010011.jpg	2	1	5	0	0.259537359686737	1.87832336683169e-12
86	5	1	NaN	1100011111.jpg	NaN	0	3	0	2.79300430693819e-05	0.999994240236728
98	5	2	1.58395157987252	1011100011.jpg	2	1	6	0	0.000100178511699993	0.999996160154153
110	5	1	2.19168123509735	0000001011.jpg	1	1	1	0	0.000385988984798612	0.07062250933908
122	5	2	1.6898540428374	1101110111.jpg	2	1	6	0	0.999999046112634	4.65188521998374e-10
134	5	2	1.37002173205838	1111111111.jpg	2	1	6	1	1.00000002793515	1.84195322298911e-06
146	5	2	1.38118235697038	1111100011.jpg	2	1	7	0	0.000385988795312266	0.999998080075036
158	5	1	2.20430183107965	0101001111.jpg	1	1	2	1	1.00000002793515	5.26561215014333e-08
170	5	1	2.2082272011321	0100001011.jpg	1	1	2	0	0.000100178560878777	0.0706223737491892
182	5	1	2.0866440879181	1010001111.jpg	1	1	2	0	0.278802649912395	6.58695978413746e-09
194	5	2	1.53870116500184	1011110011.jpg	2	1	7	0	0.000100178528092915	0.999998080075431
