onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	2.20955121703446	0111010011.jpg	2	1	6	1	1.00000002793515	1.87832697307779e-12
14	5	2	NaN	1101110011.jpg	NaN	0	7	0	0.999999700660786	6.58697243062916e-09
26	5	2	NaN	1010111011.jpg	NaN	0	5	0	0.000385988984798612	1.37335976417519e-12
38	5	1	1.45439962600358	0000011111.jpg	1	1	1	0	0.000385988795312266	0.999998080075036
50	5	1	2.05514347809367	0001001111.jpg	1	1	1	0	0.259537359686737	5.26562225974087e-08
62	5	2	2.28169515682384	0111010111.jpg	2	1	5	0	0.999999373386779	1.3265217319918e-13
74	5	2	1.50963968690485	1011110111.jpg	2	1	6	0	0.000100178560878777	0.0706223737491892
86	5	2	1.48311198386364	1111111111.jpg	2	1	6	1	1.00000002793515	1.84195322298911e-06
98	5	1	2.3119551979471	0000100111.jpg	2	0	2	0	0.000107614784715682	7.34849339615067e-17
110	5	1	NaN	1110001111.jpg	NaN	0	3	0	0.0723597016105499	6.58694713767154e-09
122	5	1	1.57950808899477	0010011111.jpg	1	1	2	1	1.00000002793515	6.58695978413636e-09
134	5	1	1.9426866050344	0010010111.jpg	1	1	3	0	0.000385988984798612	1.71798940747498e-13
146	5	2	1.73275410709903	1111110011.jpg	2	1	8	0	0.000385988858474356	1
158	5	1	2.71680945390835	0000111111.jpg	1	1	2	0	0.278802649912395	1.87832697307748e-12
170	5	2	2.16814258089289	1101010011.jpg	1	0	6	0	0.000107614731886371	9.69897526550795e-14
182	5	2	2.53914773487486	1110110011.jpg	2	1	7	0	0.259537359686737	5.26562225974087e-08
194	5	1	1.8383637398947	0000000011.jpg	1	1	2	1	1.00000002793515	1.84195322298911e-06
