onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	1.813251856016	1111010011.jpg	2	1	7	0	0.278802741157381	1.87833057933124e-12
14	5	1	2.82909440295771	0101001111.jpg	1	1	2	1	1.00000002793515	5.26561215014333e-08
26	5	1	3.00460576894693	1000010111.jpg	1	1	3	0	0.278802467422581	2.60815732464067e-05
38	5	1	2.20816905098036	1010011111.jpg	1	1	3	0	0.278802741157381	6.58694713766892e-09
50	5	2	1.47144404193386	1011100111.jpg	2	1	5	0	0.000100178544485833	0.0706222381595308
62	5	2	2.77849884983152	1111110011.jpg	2	1	8	0	0.000385988858474356	1
74	5	1	1.85054208803922	1000001111.jpg	1	1	1	0	0.000107614749496135	0.999998080075203
86	5	2	2.58831826387905	0101110011.jpg	2	1	6	0	0.278802649912395	6.58695978413746e-09
98	5	1	3.12824561609887	0100000111.jpg	1	1	2	0	0.259537189806987	2.60816233211724e-05
110	5	2	1.55183247709647	1010100011.jpg	2	1	5	0	0.999999700660786	5.2656020405631e-08
122	5	1	2.36669740104116	1000101111.jpg	1	1	2	1	1.00000002793515	1.87832697307779e-12
134	5	2	1.51076490199193	1010110011.jpg	2	1	6	1	1.00000002793515	5.26561215014333e-08
146	5	1	4.08899431186728	0000101011.jpg	1	1	2	0	0.278802558667507	1.3265242788183e-13
158	5	2	1.50406620185822	0111110011.jpg	2	1	7	0	0.000107614749496135	0.999998080075203
170	5	2	1.748430442065	1101100011.jpg	2	1	6	1	1.00000002793515	6.58695978413636e-09
182	5	2	2.58340479503386	1101111011.jpg	2	1	6	0	0.000385988921636439	1.7179927058918e-13
194	5	1	2.58770238282159	0100001111.jpg	1	1	1	0	0.000100178528092915	0.999998080075431
