onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	3.31662630196661	0101101011.jpg	2	1	6	0	0.183600208657485	0.999974610973383
14	5	2	1.96508851996623	0101110111.jpg	2	1	5	0	0.0131106791910971	0.840112510690255
26	5	1	1.64391540898941	1110010011.jpg	1	1	2	0	0.185489294196186	0.840583145423307
38	5	1	4.68354318791535	1111110011.jpg	1	1	2	1	1.74999766613717	0.840591153551848
50	5	1	3.20278548402712	0010010011.jpg	1	1	2	1	1.74999766613717	0.000808494172490801
62	5	2	3.98217713995837	0101000111.jpg	2	1	7	0	1.74999764745252	0.842246100044016
74	5	1	1.75704076502007	1000110111.jpg	1	1	2	0	0.123692625174679	0.000762253745451189
86	5	1	NaN	1000100011.jpg	NaN	0	2	1	1.74999766613717	0.000762253722843061
98	5	1	2.08063496206887	1011110011.jpg	1	1	1	0	1.73217508405003	0.999990545481124
110	5	2	1.83093389403075	0111001111.jpg	1	0	7	0	0.12369262649534	0.000762253751656753
122	5	2	3.19412857305724	0000001111.jpg	2	1	6	1	1.74999766613717	0.840591153551848
134	5	1	3.85438823595177	1000000011.jpg	1	1	3	0	0.185489296176647	0.000762253741113882
146	5	2	1.34506817196961	1111001011.jpg	1	0	5	0	0.0129771556127752	0.706191059650969
158	5	2	2.25257190701086	0101001111.jpg	2	1	8	0	1.73217508248257	1.00000014525746
170	5	2	3.38699287991039	1100001111.jpg	2	1	6	0	0.185489294196186	0.00080849674005687
182	5	1	NaN	1110101011.jpg	NaN	0	3	0	0.122432897861696	0.706211346313008
194	5	2	3.54251735506114	0101000011.jpg	2	1	6	1	1.74999766613717	0.842240702985176
206	5	2	3.25435166805983	0111011111.jpg	1	0	6	1	1.74999766613717	0.000762253722843061
218	5	1	1.60896442993544	1010110011.jpg	1	1	0	0	1.73217508248257	1.00000014525746
230	5	1	3.98853306600358	1010100011.jpg	1	1	1	0	0.122432897861696	0.997486009276999
242	5	1	1.95153786800802	1010111111.jpg	1	1	2	1	1.74999766613717	0.842240702985176
254	5	2	4.61143998010084	1101101111.jpg	1	0	6	1	1.74999766613717	0.000808494172490801
