onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	1.12185644696001	1101110111.jpg	2	1	6	0	1.02905224427185	0.228225529073904
14	5	1	2.50303301401436	0101000011.jpg	2	0	2	1	1.02905245713526	0.0407691693108992
26	5	1	NaN	1000010011.jpg	NaN	0	2	0	0.0261111396458645	0.0482077208662735
38	5	2	1.72526135202497	1110111111.jpg	2	1	7	0	0.0732385938564002	0.112183060953684
50	5	2	1.59916498302482	1011011111.jpg	2	1	6	0	0.00185835369327857	0.106811895646687
62	5	2	1.28279452701099	1010111111.jpg	2	1	6	1	1.02905245713526	0.0407691693108992
74	5	1	1.28608957491815	0100100111.jpg	1	1	3	0	0.00185835363095321	0.106811884344465
86	5	2	1.81755506899208	1101111111.jpg	2	1	7	0	0.409131050062891	0.677666515894537
98	5	1	3.02135721500963	0010001111.jpg	1	1	3	0	1.02905230860668	0.228225504507704
110	5	2	1.24884768598713	1111111111.jpg	2	1	8	0	0.409131084801347	1.00012169417742
122	5	1	1.34831897693221	0100000011.jpg	1	1	1	0	0.0291182313224436	0.338168144625918
134	5	2	NaN	1111110011.jpg	NaN	0	6	1	1.02905245713526	0.336443926937941
146	5	1	0.859406118979678	0100100011.jpg	1	1	2	0	0.00185835369327857	0.106811895646687
158	5	2	3.26904229295906	1100011111.jpg	2	1	5	0	0.0018885584413582	0.0287097332970712
170	5	2	2.76876007707324	1110110011.jpg	2	1	5	0	0.0291182313224436	0.0405940797096892
182	5	1	1.18004091002513	0000010011.jpg	1	1	1	0	1.02905230860668	0.153049550715515
194	5	1	1.47247258399148	0010010011.jpg	1	1	2	1	1.02905245713526	0.104327353199718
