onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.26900987100089	1101101011.jpg	1	1	3	0	0.352889330019238	6.44414079222072e-08
14	5	2	4.720865780022	1110000011.jpg	1	0	5	0	1.98409768420684e-08	7.12464587807373e-21
26	5	2	3.85114618804073	1000100011.jpg	2	1	6	1	1.00000000637968	6.71911859051093e-16
38	5	2	2.44679519598139	1010000011.jpg	2	1	6	0	8.06087834415952e-05	5.73010756373866e-15
50	5	1	2.28233082499355	1101111011.jpg	1	1	2	0	0.00229750037258903	6.44414285344729e-08
62	5	2	3.33356781303883	0110001011.jpg	2	1	5	0	1.18416947127893e-06	8.05169656954288e-17
74	5	2	1.40837227203883	0100000011.jpg	2	1	7	0	0.000181885029380495	6.21685762891536e-07
86	5	2	2.36482126795454	0010010011.jpg	2	1	6	1	1.00000000637968	6.4441428534472e-08
98	5	1	2.04013141198084	1010011111.jpg	2	0	3	0	0.00271061347404671	1.15163198259384e-17
110	5	1	1.96224476199131	1110111111.jpg	1	1	1	0	0.000246139128824564	2.34567126287607e-10
122	5	1	1.49368238996249	0111111111.jpg	1	1	1	0	0.00271061347404671	8.89195950681994e-08
134	5	2	1.80878524901345	0000000011.jpg	2	1	8	0	0.218928449069178	1
146	5	1	4.636885318032	1100111111.jpg	1	1	2	0	1.18416984744287e-06	1.51158463796868e-17
158	5	1	2.831816692953	0111011111.jpg	1	1	2	1	1.00000000637968	6.71911859051093e-16
170	5	2	2.32327750499826	0010000011.jpg	2	1	7	0	0.00651053971129685	6.44414491467443e-08
182	5	1	1.62261002894957	1111110011.jpg	1	1	2	1	1.00000000637968	0.00200979166263991
194	5	2	2.38547763298266	0110000011.jpg	2	1	6	0	1.60249865451229e-06	4.006233147463e-14
