onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	3.21848723688163	0010010011.jpg	1	1	2	1	1.99154047301675	0.999996310069242
14	5	2	2.60164324496873	1111001111.jpg	2	1	6	0	0.156592061216552	0.999996630086944
26	5	2	2.90098707890138	1101101111.jpg	2	1	6	1	1.99154047301675	0.999996310069242
38	5	1	2.86509740212932	1010111111.jpg	2	0	2	1	1.99154047301675	0.000631821014919607
50	5	2	1.36410838807933	0000000111.jpg	1	0	5	0	0.155230679316184	0.000631820003957179
62	5	2	3.32683758507483	0101101111.jpg	2	1	7	0	1.99152454779307	0.999998443546554
74	5	2	3.54597115004435	1101001111.jpg	2	1	7	0	1.9915402059873	0.999997910181814
86	5	1	4.04565988387913	1110000011.jpg	1	1	3	0	0.156590821836106	0.000631823643492614
98	5	1	3.92911054380238	1110010011.jpg	1	1	2	0	1.99152442616289	0.999996310059188
110	5	1	4.24544247612357	1010100011.jpg	2	0	1	0	0.156592082212413	0.000631825412735862
122	5	2	4.32860779482871	0111011111.jpg	2	1	6	1	1.99154047301675	0.000631824806135549
134	5	2	NaN	0000001011.jpg	NaN	0	5	0	0.155231927577115	0.999989376298137
146	5	2	1.87071563303471	0101001111.jpg	2	1	8	0	1.99152445842542	1.00000004366254
158	5	1	1.24107687710784	0010110011.jpg	1	1	1	0	1.9915402059873	0.999997910181814
170	5	2	1.79795216093771	0100011111.jpg	2	1	6	0	0.156590827453005	0.000631824401736895
182	5	1	3.11186079704203	1010001011.jpg	2	0	3	0	0.0122055748911919	0.999985962758956
194	5	2	1.91513933194801	0101000011.jpg	1	0	6	1	1.99154047301675	0.000631821014919607
206	5	1	2.29520719498396	1010110011.jpg	1	1	0	0	1.99152445842542	1.00000004366254
218	5	1	3.1942292698659	1000100011.jpg	1	1	2	1	1.99154047301675	0.000631824806135549
230	5	1	2.47715033497661	1111110011.jpg	1	1	2	1	1.99154047301675	0.999995776683289
242	5	1	1.53763826703653	1010101011.jpg	2	0	2	0	0.0122055743435082	0.999984362665501
254	5	2	2.07584959501401	0000001111.jpg	2	1	6	1	1.99154047301675	0.999995776683289
