onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.07001379993744	0000100011.jpg	1	1	1	0	0.947294619430606	0.451291126611264
14	5	1	2.35325970407575	0000001111.jpg	1	1	2	1	1.1658748119074	0.255347206546106
26	5	1	2.65401154686697	0101000011.jpg	1	1	2	1	1.1658748119074	0.211487678311115
38	5	1	2.36843233113177	1100001011.jpg	1	1	3	0	0.947288364213702	0.207466912563134
50	5	2	1.69198918505572	1111111011.jpg	2	1	7	0	0.738125013086318	1.00506724476557
62	5	2	3.58222962892614	1111101111.jpg	2	1	7	0	0.738126170620202	1.00506728667139
74	5	1	2.21140234707855	0001010111.jpg	1	1	3	0	1.16586656950836	0.211487660243011
86	5	2	2.06891353498213	1011011011.jpg	2	1	5	0	0.947288364213702	0.451291031653354
98	5	1	4.60048145800829	0000101011.jpg	2	0	2	0	0.717471029352286	0.152070806041251
110	5	2	NaN	0111110111.jpg	NaN	0	6	0	0.947292752600017	0.207466926940682
122	5	1	1.35097224195488	1100000011.jpg	1	1	2	0	0.717469020135904	0.773478094547783
134	5	2	2.21759862499312	0111011111.jpg	2	1	6	1	1.1658748119074	0.352271030404358
146	5	2	2.51004411093891	0111101011.jpg	2	1	5	0	0.717470938615388	0.773478006712386
158	5	1	1.52131741982885	0000000111.jpg	1	1	1	0	0.738125013086318	1.00506724476557
170	5	2	2.11630814685486	1111001111.jpg	2	1	6	0	0.94729429962246	0.451291090491385
182	5	1	1.21579589718021	0000000011.jpg	1	1	0	0	0.73812619221604	1.00506737058786
194	5	2	1.85948491399176	1111110011.jpg	2	1	6	1	1.1658748119074	0.255347206546106
