onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.05613385001197	0000100011.jpg	1	1	1	0	0.0321028933849251	3.28936563714777e-10
14	5	2	1.65097247500671	1011010111.jpg	2	1	5	0	0.000236310970007611	3.33860651524947e-12
26	5	2	1.07088740999461	1011111111.jpg	2	1	7	0	0.00118935415112981	0.0988047727253965
38	5	1	1.57802093899227	0101000011.jpg	1	1	2	1	1.00000000000005	3.31490274839323e-11
50	5	2	1.21349023201037	1111100111.jpg	2	1	6	0	0.0050406832577956	0.00594036452622594
62	5	1	2.03992156402091	0000101011.jpg	1	1	2	0	0.0051153771118031	3.37899316314231e-11
74	5	2	1.56355054900632	1010111111.jpg	2	1	6	1	1.00000000000005	3.31490274839323e-11
86	5	1	1.68741557598696	0000001111.jpg	1	1	2	1	1.00000000000005	0.00318080523457462
98	5	1	1.43340628701844	0000011011.jpg	1	1	2	0	0.0050406832577956	0.00594036452622594
110	5	2	1.78897447697818	1110110111.jpg	2	1	6	0	0.00736104895872261	3.4464186365269e-11
122	5	1	1.73661583298235	0001000011.jpg	1	1	1	0	0.046196197206908	3.35500265519175e-10
134	5	1	3.19610616998398	0111000011.jpg	2	0	3	0	0.000803198504516054	9.92898938267759e-15
146	5	2	1.15902725700289	1111111111.jpg	2	1	8	0	0.0257457148164872	1
158	5	2	2.18593965398031	1100110111.jpg	1	0	5	0	0.000232860397990834	9.55009755501291e-15
170	5	1	1.73323017099756	0000011111.jpg	1	1	3	0	0.0311973663911288	0.00018393950420086
182	5	2	2.21655441602343	0111011111.jpg	2	1	6	1	1.00000000000005	5.39796463118623e-11
194	5	2	0.956124207994435	1111101111.jpg	2	1	7	0	0.000803198504516054	0.0578279682771771
