onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.91088938101893	0101000011.jpg	1	1	2	1	1.00000000000005	3.31490274839323e-11
14	5	1	1.93103939900175	0000001011.jpg	1	1	1	0	0.161573999343668	0.102724766288744
26	5	2	1.67796430000453	1101101111.jpg	2	1	6	1	1.00000000000005	5.47041877645805e-15
38	5	1	1.65714544401271	0100010111.jpg	1	1	3	0	0.000229645341434771	0.000176920343208213
50	5	2	1.48399387000245	0001111111.jpg	2	1	5	0	4.62666799989707e-05	1.53383432438971e-15
62	5	2	0.950764381006593	1111111111.jpg	2	1	8	0	0.0257457148164872	1
74	5	2	1.5634467729833	0111110111.jpg	2	1	6	0	0.00518699287650883	0.0168574952237395
86	5	1	1.78964012599317	1100010011.jpg	1	1	3	0	1.19116880724848e-06	0.0009376348505078
98	5	2	1.59306265899795	1010111111.jpg	2	1	6	1	1.00000000000005	3.31490274839323e-11
110	5	1	2.05284854900674	0010010011.jpg	1	1	2	1	1.00000000000005	5.47041877645805e-15
122	5	1	1.91180143298698	0010001011.jpg	1	1	2	0	0.00497108756047086	9.71757277067618e-15
134	5	1	1.69172379700467	0010100011.jpg	2	0	2	0	2.57849963197104e-05	1.00060737653643e-15
146	5	2	1.35125177900773	1101110111.jpg	2	1	6	0	0.00497108756047086	9.71757277067618e-15
158	5	1	1.49884385699988	0000000111.jpg	1	1	1	0	0.159343179713997	0.0309643462768641
170	5	2	1.39740623600665	1101111111.jpg	2	1	7	0	0.0311973663911288	9.45981491959911e-14
182	5	2	NaN	0110011111.jpg	NaN	0	5	0	0.00118935415112981	1.73734649484222e-18
194	5	2	1.62757860499551	1110111111.jpg	2	1	7	0	0.046196197206908	3.35500265519175e-10
