onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.54955362901092	0111011111.jpg	1	1	2	1	1.76307191032909	1.04776596361908
14	5	1	2.60478885902558	1010110111.jpg	2	0	3	0	1.61233042808688	0.471591010511429
26	5	2	3.09643421298824	1001000111.jpg	2	1	5	0	1.61232205640497	0.438367420364804
38	5	2	2.92302552505862	0000110111.jpg	1	0	5	0	1.61232969612796	0.471591038116433
50	5	1	2.57530323904939	1101101111.jpg	2	0	2	1	1.76307191032909	0.514493186070067
62	5	1	1.92952594498638	0111101111.jpg	1	1	2	0	1.76307102094601	0.514493214629518
74	5	2	1.64612396701705	0001000011.jpg	1	0	7	0	1.76306256537323	0.452878332198851
86	5	1	2.38476931606419	1111110011.jpg	2	0	2	1	1.76307191032909	0.537786252077537
98	5	2	1.75637775694486	1000100011.jpg	2	1	6	1	1.76307191032909	1.04776596361908
110	5	2	1.71096531907097	0000001011.jpg	2	1	7	0	1.61233063194378	0.608231077744988
122	5	2	2.23538310802542	0101000011.jpg	1	0	6	1	1.76307191032909	0.452878322647091
134	5	1	2.40553861297667	1111111111.jpg	1	1	0	0	1.76307151972754	1.04776611357155
146	5	2	2.36224558996037	0000000011.jpg	2	1	8	0	1.76307151972754	1.04776611357155
158	5	1	2.35664897901006	0111111111.jpg	1	1	1	0	1.76307157638439	1.04776608942998
170	5	2	2.32848022307735	0000001111.jpg	2	1	6	1	1.76307191032909	0.537786252077537
182	5	1	2.92384051298723	1001011111.jpg	1	1	3	0	1.76306167599488	1.0477657866254
194	5	2	1.75102860794868	0100100011.jpg	2	1	6	0	1.76306250871654	1.04776591098364
206	5	1	3.14627505803946	1101111111.jpg	1	1	1	0	1.76307068700196	1.04776598921328
218	5	2	2.54140063701198	0010010011.jpg	2	1	6	1	1.76307191032909	0.514493186070067
230	5	1	2.29667084792163	1011101111.jpg	1	1	2	0	1.76306173265149	0.514493199629627
242	5	1	2.41908833303023	1010111111.jpg	1	1	2	1	1.76307191032909	0.452878322647091
254	5	2	1.92651793104596	0000100111.jpg	2	1	6	0	1.61233060237417	0.883219406842426
