onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	4.30262268194929	1000010111.jpg	2	0	3	0	0.518801499554479	1.02062020764148
14	5	2	NaN	1010110011.jpg	NaN	0	6	1	3.62076364786842	1.16666622207615
26	5	2	2.06897004297934	0111010011.jpg	2	1	6	1	3.62076364786842	1.16666644041829
38	5	1	1.48699768213555	0010011111.jpg	2	0	2	1	3.62076364786842	1.16666578039978
50	5	1	3.06747522600926	0000000011.jpg	1	1	2	1	3.62076364786842	1.16666622584771
62	5	2	3.58291805302724	1010100011.jpg	2	1	5	0	0.518801722760946	1.02062024402639
74	5	2	NaN	1110110011.jpg	NaN	0	7	0	3.6207614680441	1.16666651374148
86	5	1	NaN	0001001011.jpg	NaN	0	2	0	3.62076019094568	1.16666647728315
98	5	1	2.15198975685053	0000101111.jpg	1	1	1	0	3.62076336719169	1.16666653016181
110	5	2	1.01910751778632	1111010011.jpg	2	1	7	0	3.62076336719169	1.16666653016181
122	5	2	4.07054332480766	1101100011.jpg	1	0	6	1	3.62076364786842	1.16666578039978
134	5	1	2.94668021216057	0000100111.jpg	1	1	2	0	3.62076233772968	1.16666623849651
146	5	1	2.87725176196545	0101001111.jpg	1	1	2	1	3.62076364786842	1.16666622207615
158	5	1	3.46496679494157	0100001111.jpg	2	0	1	0	3.62076178128652	1.16666626230599
170	5	1	2.48444213601761	1000101111.jpg	1	1	2	1	3.62076364786842	1.16666644041829
182	5	2	3.38365638907999	0111000011.jpg	2	1	5	0	0.518801722760947	1.0206204044744
194	5	2	2.17051740200259	1111110011.jpg	2	1	8	0	3.62076333456405	1.16666655397134
206	5	2	1.287221042905	1011110111.jpg	2	1	6	0	3.6207605041457	1.16666622584768
218	5	2	4.38464368297718	1111111111.jpg	2	1	6	1	3.62076364786842	1.16666622584771
230	5	1	1.9322733739391	1000011011.jpg	1	1	3	0	0.518801535037538	1.02062039517947
242	5	2	1.39280009712093	1101110111.jpg	1	0	6	0	0.518801539765517	1.02061994625324
254	5	1	3.01143336389214	0000001111.jpg	2	0	0	0	3.62076333456405	1.16666655397134
