onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	NaN	1011010111.jpg	NaN	0	5	0	0.000142045874706611	1.59135311844328e-16
14	5	1	1.92948898498435	0101001111.jpg	1	1	2	1	1.00000000000006	2.67481620573535e-12
26	5	1	1.70456003805157	0010111111.jpg	2	0	3	0	0.000753106182021901	2.73209679640813e-15
38	5	1	1.28768559196033	0000000011.jpg	1	1	2	1	1.00000000000006	0.0273170523525993
50	5	1	1.63631983997766	0010001111.jpg	1	1	1	0	0.0465633763906631	9.1290686862898e-13
62	5	2	2.1586462019477	0011010011.jpg	1	0	5	0	0.000989721719464719	6.90006454987314e-16
74	5	2	2.03867422998883	0111010011.jpg	2	1	6	1	1.00000000000006	6.27025121779508e-13
86	5	1	1.52964119298849	1000001011.jpg	1	1	2	0	0.00434694800324871	0.00606210295975888
98	5	2	2.34102311404422	1101110011.jpg	2	1	7	0	0.0465633763906631	9.1290686862898e-13
110	5	2	2.37148028810043	1001110011.jpg	1	0	6	0	4.60847858193717e-05	4.73927191673365e-16
122	5	1	2.25560157303698	0001000111.jpg	1	1	2	0	0.00566129701115294	0.0281766735087055
134	5	2	1.64662144600879	1111111011.jpg	2	1	7	0	0.173249408257337	0.168491822413296
146	5	2	2.22146319900639	1111000011.jpg	2	1	6	0	0.00115779521935318	2.77458852514636e-12
158	5	2	1.88164517097175	1111111111.jpg	2	1	6	1	1.00000000000006	0.0273170523525993
170	5	1	1.67197916598525	0011000111.jpg	1	1	3	0	0.000266002551218336	2.57226787814823e-14
182	5	1	2.36334501893725	0000101111.jpg	1	1	1	0	0.0248649326809859	1.67693658751212e-11
194	5	1	1.28275154298171	0000001111.jpg	1	1	0	0	0.0302878828836169	1
