onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.65059173991904	0001001111.jpg	1	1	3	0	0.000533314459021587	3.34493747488403e-05
14	5	2	2.40716841001995	1011001111.jpg	2	1	5	0	7.62732131744449e-05	0.100221001854376
26	5	1	2.49023535300512	0010000011.jpg	1	1	1	0	0.247758412703691	9.79710341174977e-06
38	5	1	2.45306274108589	1000001011.jpg	1	1	2	0	1.73236602700433	0.607639305516193
50	5	2	3.14429701399058	0101111111.jpg	2	1	6	0	0.247758396712124	9.79710324849629e-06
62	5	2	2.54703626199625	1111110011.jpg	2	1	6	1	1.73236637018359	0.607639310205163
74	5	1	1.67101737798657	0000010011.jpg	1	1	1	0	0.247758355362453	0.285427432737201
86	5	2	4.48251795198303	1111011111.jpg	2	1	7	0	1.732366258368	0.999999923309878
98	5	2	4.78157527500298	1010111111.jpg	1	0	6	1	1.73236637018359	2.00808934714894e-05
110	5	1	1.5042069129413	0101000011.jpg	1	1	2	1	1.73236637018359	2.00808934714894e-05
122	5	1	1.69969904900063	0000000011.jpg	1	1	0	0	1.73236596924449	1.0000000000214
134	5	1	1.59825625701342	0100100011.jpg	1	1	2	0	0.000533314481665161	0.351126031311984
146	5	1	3.83503437205218	0010010011.jpg	2	0	2	1	1.73236637018359	1.33740308977571e-05
158	5	2	3.14274028898217	1110010111.jpg	2	1	5	0	0.000533314410439227	3.34493736630296e-05
170	5	1	2.2571841229219	1100001011.jpg	1	1	3	0	0.000533314410439227	0.213357994232985
182	5	2	4.98803476302419	1001111111.jpg	2	1	6	0	7.62732144268902e-05	1.16470274174383e-05
194	5	2	3.6798370849574	1111111011.jpg	2	1	7	0	1.73236573788244	0.999999957088964
