onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	3.6442042500712	1010111111.jpg	1	1	2	1	1.14285707488547	2.89820239346118e-06
14	5	1	4.22546790982597	0011101111.jpg	1	1	3	0	0.132673339310181	1.98422406905639e-11
26	5	1	4.18389183003455	1101101111.jpg	1	1	2	1	1.14285707488547	3.6053503973421e-15
38	5	2	3.4796957320068	0011000011.jpg	2	1	6	0	0.132673352068097	4.2708629497524e-12
50	5	2	2.35924892593175	0000001011.jpg	2	1	7	0	0.143838644151416	0.0149651428764435
62	5	1	1.9075848038774	1101111111.jpg	1	1	1	0	0.13267337758393	1.47740084078935e-10
74	5	2	2.32161939097568	0000000011.jpg	2	1	8	0	1.14285674519293	1
86	5	2	3.26173533499241	0001000011.jpg	2	1	7	0	1.142856525398	0.0289079447607511
98	5	2	2.25668981811032	0101000011.jpg	2	1	6	1	1.14285707488547	2.89820239346118e-06
110	5	2	4.50399082689546	0010010011.jpg	1	0	6	1	1.14285707488547	3.6053503973421e-15
122	5	2	NaN	0000001111.jpg	NaN	0	6	1	1.14285707488547	1.32653840868581e-06
134	5	2	2.72667134110816	1000000111.jpg	2	1	6	0	0.143838671814561	1.43780112847779e-06
146	5	1	1.83002758980729	1101101011.jpg	2	0	3	0	0.143838644151416	2.03365983270866e-11
158	5	1	1.54571710596792	1101011111.jpg	1	1	2	0	0.132673352068099	4.27078087979821e-12
170	5	1	2.38357127900235	1111110011.jpg	1	1	2	1	1.14285707488547	1.32653840868581e-06
182	5	1	1.56379034789279	1111111111.jpg	1	1	0	0	1.14285674519293	1
194	5	1	1.77414373098873	1110011111.jpg	1	1	2	0	1.14285674519291	0.000835653211858423
206	5	2	2.69802939100191	1000010111.jpg	2	1	5	0	0.0166981181078455	1.75435783742406e-11
218	5	1	1.3861387539655	1110111111.jpg	1	1	1	0	1.142856525398	0.0289079447607511
230	5	2	1.41308848396875	1000100011.jpg	2	1	6	1	1.14285707488547	0.000468887579941871
242	5	2	2.24809920205735	0110000111.jpg	1	0	5	0	0.0166981165021491	2.47506380912526e-12
254	5	1	2.49442987702787	0111011111.jpg	1	1	2	1	1.14285707488547	0.000468887579941871
