onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	NaN	1111110011.jpg	NaN	0	8	0	0.577349021351449	1
14	5	2	1.41329677100293	1111010011.jpg	2	1	7	0	0.000232632296841571	9.38622376402115e-05
26	5	1	2.16738862800412	0001011111.jpg	1	1	2	0	0.0981879268551563	4.10606442369558e-14
38	5	1	1.68287651892751	0010001111.jpg	1	1	1	0	0.056688739307587	0.861743639085486
50	5	1	1.78141533897724	0001111111.jpg	1	1	3	0	2.63753252094053e-05	5.40935604076632e-18
62	5	2	1.28159886796493	0111110011.jpg	2	1	7	0	0.000268620775713162	4.5589546997252e-09
74	5	2	1.58063340198714	0010110011.jpg	2	1	5	0	0.000232632296841571	6.27314916835578e-10
86	5	2	1.93682567100041	1110111011.jpg	2	1	6	0	0.0089863394421829	0.0190270085741182
98	5	1	2.10760639095679	0101001111.jpg	1	1	2	1	1.00000001354894	0.137600603242096
110	5	1	1.59059443301521	0110001111.jpg	1	1	2	0	0.0981879268551563	0.738976464423517
122	5	2	1.57773413800169	1111011011.jpg	2	1	6	0	3.62087983711173e-06	1.11299599070031e-05
134	5	1	1.78989407897461	0011011111.jpg	1	1	3	0	0.99999937167572	3.53837490315537e-14
146	5	1	1.48859014897607	0010011111.jpg	1	1	2	1	1.00000001354894	2.20513928617397e-13
158	5	2	2.12356494506821	1011111111.jpg	2	1	5	0	0.577349391936538	3.95889688053062e-10
170	5	2	4.08622090506833	1101100011.jpg	2	1	6	1	1.00000001354894	2.20513928617397e-13
182	5	1	1.77812629798427	0000011111.jpg	1	1	1	0	0.0981879898793968	2.55892725642184e-13
194	5	2	1.46149954595603	1111111111.jpg	2	1	6	1	1.00000001354894	4.61659385492612e-10
