onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.08695406501647	0100001111.jpg	1	1	1	0	2.99872149684554	1.19999967491651
14	5	2	1.52303945994936	1111110011.jpg	2	1	8	0	2.99872157720125	1.19999977091644
26	5	2	2.75954570900649	1110110011.jpg	1	0	7	0	2.99872155807008	1.19999881093794
38	5	2	2.62576072092634	1100110111.jpg	1	0	5	0	1.42889282038262	0.948682311786366
50	5	2	1.70947347499896	1010110011.jpg	2	1	6	1	2.99872165689613	1.19999871493819
62	5	1	1.76767983299214	0101001111.jpg	1	1	2	1	2.99872165689613	1.19999871493819
74	5	2	1.96370223700069	0111010011.jpg	2	1	6	1	2.99872165689613	1.19999951377385
86	5	2	2.15878065198194	0111110011.jpg	2	1	7	0	2.99872159968925	1.19999965091659
98	5	2	2.16249478806276	1001100011.jpg	1	0	5	0	2.99872155807008	0.948682513715317
110	5	2	2.94164108904079	1111111111.jpg	1	0	6	1	2.99872165689613	0.948682994824621
122	5	1	3.20887116098311	1010001111.jpg	1	1	2	0	1.42899663611987	1.1999986909288
134	5	1	2.15593971195631	0000001011.jpg	2	0	1	0	2.99850390437874	0.948683070719336
146	5	1	2.72746193700004	0010011111.jpg	2	0	2	1	2.99872165689613	0.948682475768136
158	5	1	2.55384880397469	0010001011.jpg	1	1	2	0	1.42889289661989	0.948682691250289
170	5	1	NaN	0000000011.jpg	NaN	0	2	1	2.99872165689613	0.948682994824621
182	5	1	1.87357577809598	0000001111.jpg	1	1	0	0	2.99872157720125	1.19999977091644
194	5	1	2.78066173405387	0011011111.jpg	2	0	3	0	2.99872149684554	0.94868285523265
206	5	2	3.3675594360102	1101100011.jpg	1	0	6	1	2.99872165689613	0.948682475768136
218	5	2	3.33128133101854	1111100111.jpg	1	0	6	0	1.4288928586757	1.19999730581153
230	5	1	3.77451295999344	1000101111.jpg	2	0	2	1	2.99872165689613	1.19999951377385
242	5	1	2.77799216704443	1011001111.jpg	1	1	3	0	1.42899659428807	1.19999773095225
254	5	2	3.12490552198142	1111010111.jpg	2	1	6	0	2.99850384719977	0.948683016508787
