onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	3.77032603201224	0110010011.jpg	1	0	5	0	3.12444061651404	0.979844716223123
14	5	2	2.34157300100196	0111010011.jpg	1	0	6	1	3.12444064952051	0.979844586202817
26	5	2	3.72913372097537	1101100011.jpg	2	1	6	1	3.12444064952051	0.97984481014928
38	5	1	2.96344656602014	0000010011.jpg	1	1	3	0	3.0981436989039	1.15450297223245
50	5	2	2.30365622398676	0100110011.jpg	2	1	5	0	1.03507184827776	1.00864333351067
62	5	1	3.9073645810131	0000001111.jpg	2	0	0	0	3.12444063654587	1.21132533324967
74	5	1	2.79828103200998	1000001011.jpg	1	1	2	0	1.04385751462683	1.21132504343756
86	5	2	3.00957458198536	0111110011.jpg	2	1	7	0	1.04385751336236	1.21132512463477
98	5	1	2.97417932399549	0101001111.jpg	1	1	2	1	3.12444064952051	1.21132494624755
110	5	1	1.83980154403253	0110001111.jpg	1	1	2	0	3.09814367337881	1.00864355805049
122	5	2	2.05220293696038	1110110111.jpg	2	1	6	0	3.12444061530613	1.21132494939671
134	5	1	3.11100185703253	0010001111.jpg	2	0	1	0	3.0981436989039	1.00864360241231
146	5	2	1.69765977101633	1110100011.jpg	2	1	6	0	3.09814367337881	1.15450282316764
158	5	2	1.6528670520056	1011110011.jpg	2	1	7	0	3.12444061651404	1.21132524890327
170	5	1	1.98514971398981	1100000111.jpg	1	1	3	0	1.04385750626616	1.2113249871949
182	5	1	1.28361284796847	1000101111.jpg	2	0	2	1	3.12444064952051	0.979844586202817
194	5	1	3.21536370896501	0000011111.jpg	2	0	1	0	3.09814368739976	1.15450309112905
