onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	NaN	1101001111.jpg	NaN	0	3	0	0.368691422119896	7.09284292972697e-06
14	5	1	2.23684209794737	1101101111.jpg	1	1	2	1	2.17993475958247	0.000371520992388615
26	5	1	1.98372918204404	0111111011.jpg	2	0	2	0	0.368688625171573	4.79797036279122e-11
38	5	2	1.2993971791584	0010010011.jpg	2	1	6	1	2.17993475958247	0.000371520992388615
50	5	2	1.45466454396956	1000000011.jpg	1	0	7	0	0.368691422119896	9.189837075972e-13
62	5	2	1.16943463496864	0000100011.jpg	2	1	7	0	0.368688955989555	0.0190913651584667
74	5	1	1.50858037592843	1111101011.jpg	1	1	2	0	2.17991992150504	0.000372244668730447
86	5	2	2.17703714687377	1000100011.jpg	1	0	6	1	2.17993475958247	4.81360900674222e-11
98	5	1	3.48325977800414	1111011111.jpg	1	1	1	0	0.368688955989555	0.0190913651584667
110	5	1	3.45541320205666	1111111111.jpg	1	1	0	0	2.1799201782597	1
122	5	1	2.10607754415832	1111110111.jpg	1	1	1	0	2.17991822225646	0.0187812832926081
134	5	2	1.06169051909819	0010001011.jpg	2	1	6	0	2.17991992150504	0.000359029694602818
146	5	2	4.19229315384291	0101000011.jpg	2	1	6	1	2.17993475958247	0.000360173664821897
158	5	1	2.28415517811663	0111011111.jpg	2	0	2	1	2.17993475958247	4.81360900674222e-11
170	5	2	1.34352310490794	1100000111.jpg	1	0	5	0	0.368687612800893	2.53720165676004e-09
182	5	2	2.11425445694476	0000000011.jpg	2	1	8	0	2.1799201782597	1
194	5	2	2.07060968293808	0000001111.jpg	2	1	6	1	2.17993475958247	0.000359729039461714
206	5	2	1.60192049085163	1100001011.jpg	1	0	5	0	0.368685146817924	2.58749760991264e-09
218	5	1	3.39741668198258	1010110111.jpg	1	1	3	0	2.17993280313857	6.76452363355693e-06
230	5	2	3.15947407879867	1000010011.jpg	1	0	6	0	0.368689243391133	4.72856696184429e-11
242	5	1	3.7626310181804	1111110011.jpg	1	1	2	1	2.17993475958247	0.000359729039461714
254	5	1	1.75009542703629	1010111111.jpg	1	1	2	1	2.17993475958247	0.000360173664821897
