onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	2.38161674101138	1101111011.jpg	2	1	6	0	1.37041604706167e-07	6.29428044976579e-09
14	5	2	2.06505501200445	1111110111.jpg	2	1	7	0	0.000554006470811955	6.3997168519463e-05
26	5	2	3.50816004298395	1101101111.jpg	2	1	6	1	1	6.49320175944765e-09
38	5	1	2.76641628798097	0000100111.jpg	1	1	2	0	2.43618851748483e-10	1.71099317459237e-08
50	5	2	3.53063696203753	0111100111.jpg	2	1	5	0	9.03939715055955e-14	4.3284196992036e-13
62	5	1	2.72590285202023	0000001111.jpg	1	1	2	1	1	5.87195796134992e-09
74	5	2	2.16977868997492	1111101111.jpg	2	1	7	0	1.76396732295279e-07	9.46531313999237e-05
86	5	1	2.44400520197814	0101000011.jpg	1	1	2	1	1	1.96993702429124e-09
98	5	1	3.78322624700377	1010000111.jpg	1	1	3	0	9.03939715055955e-14	4.49758840339139e-13
110	5	1	2.36341932800133	0000001011.jpg	1	1	1	0	0.000554006470811955	6.3997168519463e-05
122	5	1	2.41432694502873	0000010011.jpg	1	1	1	0	1.76396732295279e-07	9.46531313999237e-05
134	5	2	2.76137851399835	1111111111.jpg	2	1	8	0	3.31030267618537e-10	1
146	5	2	4.53313837299356	1010111111.jpg	2	1	6	1	1	1.96993702429124e-09
158	5	2	1.52067741798237	1011101111.jpg	2	1	6	0	2.75092173128442e-05	1.53317522943996e-09
170	5	1	2.08381139097037	0001001011.jpg	1	1	2	0	6.16106363122331e-05	7.78316602279133e-09
182	5	1	3.74344158399617	1000101011.jpg	1	1	3	0	3.95065152404384e-07	8.52747541204114e-13
194	5	2	4.57913553901017	0110111011.jpg	2	1	5	0	1.89962823025422e-08	7.97354281449247e-13
