onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	1.87148480699398	1100111011.jpg	1	1	3	0	2.75512965132379	0.710013138213019
14	5	1	1.65477778483182	1011111111.jpg	1	1	1	0	2.75517965692486	1.09996805846614
26	5	2	1.10423048282973	0000001111.jpg	2	1	6	1	2.75517965701908	1.09996790278992
38	5	1	1.78094030194916	1111111111.jpg	2	0	0	0	2.75517965678673	1.09996964295505
50	5	1	1.75940109393559	0111011111.jpg	2	0	2	1	2.75517965701908	0.710011945485017
62	5	2	2.67574057099409	0100000011.jpg	2	1	7	0	2.75517965692486	1.09996805846614
74	5	2	2.23030345514417	0000000011.jpg	2	1	8	0	2.75517965678673	1.09996964295505
86	5	1	2.01773478393443	1111110011.jpg	1	1	2	1	2.75517965701908	1.09996790278992
98	5	1	1.59707145486027	1111010011.jpg	2	0	3	0	0.490015341165412	0.709741808897545
110	5	2	1.83118514693342	0011000011.jpg	2	1	6	0	2.75512965151364	0.710013543919309
122	5	1	3.08354749693535	1110110111.jpg	1	1	2	0	2.75517965673499	1.09996865661244
134	5	2	3.34268994419836	1000100011.jpg	1	0	6	1	2.75517965701908	0.710011945485017
146	5	1	3.43326589209028	1011011111.jpg	2	0	2	0	0.490015341155908	0.709741753155941
158	5	2	3.41322811786085	1010000111.jpg	1	0	5	0	0.490006447585367	0.709742511382151
170	5	2	2.64112256094813	1000000011.jpg	2	1	7	0	0.490015341165412	1.09921454117505
182	5	1	1.96301661781035	1101111111.jpg	1	1	1	0	2.75512965160787	0.710013679210875
194	5	1	2.37492713914253	1101101111.jpg	2	0	2	1	2.75517965701908	0.710013273405325
206	5	1	3.185497013852	1010111111.jpg	1	1	2	1	2.75517965701908	1.0999676813214
218	5	2	2.04538203892298	1000001111.jpg	2	1	5	0	0.490015341206737	1.09921280279449
230	5	2	2.63306724908762	0010010011.jpg	2	1	6	1	2.75517965701908	0.710013273405325
242	5	2	3.24408414517529	0110000011.jpg	1	0	6	0	2.75512965132209	0.71001311081535
254	5	2	1.55121845705435	0101000011.jpg	2	1	6	1	2.75517965701908	1.0999676813214
