onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.58670742670074	1000111011.jpg	1	1	2	0	0.00190293404628934	2.70070545126741e-12
14	5	1	2.44658849900588	1000110011.jpg	1	1	1	0	0.0180620031917216	4.25334559387701e-10
26	5	2	2.17830525990576	1100001111.jpg	2	1	6	0	2.39180218657338e-08	3.09232744663874e-07
38	5	1	2.05379533069208	0010010011.jpg	1	1	2	1	1.00000000000022	7.37313445698681e-13
50	5	2	2.21668462082744	1100001011.jpg	2	1	5	0	2.90311106764162e-06	4.27008868424988e-11
62	5	1	2.38824075181037	1000100011.jpg	1	1	2	1	1.00000000000022	7.18322432770558e-12
74	5	2	1.87190598109737	0101001111.jpg	2	1	8	0	0.00085030456315001	1
86	5	1	2.23508127918467	1110110111.jpg	1	1	2	0	0.000223472127131094	1.67350984460084e-08
98	5	1	2.10998609941453	0010000011.jpg	1	1	3	0	0.0180620031917216	1.24520518689846e-14
110	5	2	3.04117771610618	1111001111.jpg	2	1	6	0	1.79748849173219e-05	2.20030103236851e-14
122	5	2	2.07727525895461	0100001111.jpg	2	1	7	0	2.3552559230603e-05	0.00597769905930767
134	5	2	2.92021780461073	0000001111.jpg	2	1	6	1	1.00000000000022	7.24454140556543e-07
146	5	1	NaN	1010110011.jpg	NaN	0	0	0	0.00085030456315001	1
158	5	1	2.37483559921384	1010111111.jpg	1	1	2	1	1.00000000000022	8.76794807528019e-07
170	5	2	1.81909914780408	0101000011.jpg	2	1	6	1	1.00000000000022	8.76794807528019e-07
182	5	1	1.95751780830324	1111110011.jpg	1	1	2	1	1.00000000000022	7.24454140556543e-07
194	5	2	2.32794879097492	1101101111.jpg	2	1	6	1	1.00000000000022	7.37313445698681e-13
206	5	1	1.93243357166648	1010110111.jpg	1	1	1	0	0.1053556477699	0.000138086562886195
218	5	2	1.84724329831079	0111011111.jpg	2	1	6	1	1.00000000000022	7.18322432770558e-12
230	5	2	2.93085379386321	1111101111.jpg	1	0	5	0	1.53582042252537e-05	1.07274781517044e-14
242	5	1	2.58151994599029	1001111011.jpg	1	1	3	0	5.26900717910637e-05	1.61440046438871e-14
254	5	2	3.19359451998025	0111001111.jpg	2	1	7	0	0.0180620031917216	4.25334559387701e-10
