onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	NaN	1111110011.jpg	NaN	0	2	1	1.0000000263565	0.000230335734261086
14	5	1	1.33867913112044	1011110011.jpg	1	1	1	0	0.000283605621357925	0.999997419367421
26	5	2	1.33322943979874	0101001011.jpg	2	1	7	0	0.999999867051479	0.000325745581617308
38	5	1	1.49709902703762	1000111011.jpg	1	1	2	0	0.999999735910942	0.000282102564422979
50	5	2	2.17289045406505	0000001111.jpg	2	1	6	1	1.0000000263565	0.000230335734261086
62	5	2	2.14436941314489	0101001111.jpg	2	1	8	0	0.000283605642483087	1
74	5	2	2.2985468111001	0001001111.jpg	2	1	7	0	0.999999873742539	0.000230336328674457
86	5	1	1.46177960978821	1011110111.jpg	1	1	2	0	0.99999971443754	0.000325744740987692
98	5	1	1.54556650808081	0010110011.jpg	1	1	1	0	3.6730593882713e-05	0.999994893698801
110	5	1	1.8614378538914	0010010011.jpg	1	1	2	1	1.0000000263565	0.000132984201852566
122	5	2	1.55190272489563	1101101111.jpg	2	1	6	1	1.0000000263565	0.000132984201852566
134	5	2	2.94764966797084	1001001011.jpg	1	0	5	0	3.67305900471223e-05	1.12545841471316e-07
146	5	1	1.31067560613155	0111110011.jpg	1	1	3	0	0.129512918826068	0.000230334558097574
158	5	2	1.7548819379881	1101001011.jpg	2	1	6	0	0.12951289819401	0.000325743918262341
170	5	2	2.61436450621113	0001001011.jpg	1	0	6	0	0.00028360561286758	1.12546033038527e-07
182	5	2	3.18433661432937	0010001111.jpg	1	0	5	0	0.000283605630432941	1.08297270205288e-07
194	5	1	3.57981280703098	1101110011.jpg	1	1	3	0	0.000283605630432941	1.08297270205288e-07
