onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	2.13281683495734	1100100011.jpg	2	1	5	0	1.16666656457089	6.48903547982593e-11
14	5	2	1.38459433591925	0000000011.jpg	2	1	8	0	1.16666633053605	1
26	5	2	0.932852954952978	0000011111.jpg	1	0	5	0	0.12999860387914	5.64777875698733e-16
38	5	1	0.967865245067514	1010111111.jpg	1	1	2	1	1.16666668158842	0.00140018268744031
50	5	1	1.78629806207027	1101101111.jpg	2	0	2	1	1.16666668158842	1.95665481343117e-19
62	5	1	0.989264770061709	1101011111.jpg	1	1	2	0	0.129998577801253	8.71091598672323e-06
74	5	2	1.74449527601246	0000001111.jpg	2	1	6	1	1.16666668158842	4.03032227613556e-08
86	5	1	1.75702456699219	1111101111.jpg	1	1	1	0	0.129998642995994	4.20485501670317e-16
98	5	1	1.74341430899221	1011110111.jpg	1	1	2	0	0.0901916440106026	7.51502865109479e-06
110	5	1	1.37126219097991	0010111111.jpg	1	1	3	0	1.16666609650129	6.48356452539113e-11
122	5	1	1.55774509301409	1111111111.jpg	1	1	0	0	1.16666633053605	1
134	5	2	1.66571002406999	0100000011.jpg	2	1	7	0	1.16666644755353	0.0374300509224065
146	5	1	1.46065085893497	1100111011.jpg	1	1	3	0	0.0100498210122816	1.74713742220745e-09
158	5	1	1.30443668400403	0111111111.jpg	1	1	1	0	1.16666644755352	4.63051327769509e-08
170	5	2	0.947304415050894	0101000011.jpg	2	1	6	1	1.16666668158842	0.00140018268744031
182	5	1	2.55021966097411	1111110011.jpg	1	1	2	1	1.16666668158842	4.03032227613556e-08
194	5	2	1.33799310401082	1000100011.jpg	2	1	6	1	1.16666668158842	1.73364324116947e-09
206	5	2	1.31735757796559	0000100011.jpg	2	1	7	0	1.16666609650129	0.037439547998282
218	5	2	2.11288021493237	1000010011.jpg	1	0	6	0	0.129998577801253	4.91573339465219e-16
230	5	1	1.15636139304843	0111011111.jpg	1	1	2	1	1.16666668158842	1.73364324116947e-09
242	5	2	2.69545145903248	1000000111.jpg	2	1	6	0	0.0901916349643252	9.29519887415986e-12
254	5	2	2.68191034800839	0010010011.jpg	2	1	6	1	1.16666668158842	1.95665481343117e-19
