onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	1.80669992999174	1110011111.jpg	1	1	2	0	0.610028434540481	1.00064844752154
14	5	2	1.233541514026	0000001111.jpg	2	1	6	1	1.10456692128464	0.0623597079429588
26	5	1	2.03760453499854	1011010111.jpg	1	1	3	0	0.179095931360702	0.101308123695897
38	5	2	1.16885600797832	0100100111.jpg	2	1	5	0	0.0989169835365985	0.0552372276946879
50	5	2	1.54725291498471	0001100111.jpg	2	1	5	0	0.179095931360702	0.100788098146328
62	5	1	1.30180943291634	1101111111.jpg	1	1	1	0	0.61002648649295	1.00064845383514
74	5	2	0.897262709913775	0000000011.jpg	2	1	8	0	0.61003719292365	1.00064849583685
86	5	2	2.41369781200774	0100010011.jpg	1	0	6	0	0.610016967577289	0.0519729113588395
98	5	2	1.01607561600395	1010000011.jpg	2	1	6	0	1.1045332925137	0.424739288573135
110	5	1	1.26779982692096	1111110011.jpg	1	1	2	1	1.10456692128464	0.0623597079429588
122	5	2	1.73459081398323	0001000011.jpg	2	1	7	0	0.610027673919773	1.00064846266055
134	5	1	1.93095109902788	0111111111.jpg	1	1	1	0	1.10455979386666	0.424739306295683
146	5	1	1.50133967492729	1011110111.jpg	1	1	2	0	0.179097086992656	0.101308125022554
158	5	1	2.86593647394329	1101101111.jpg	1	1	2	1	1.10456692128464	0.176581219306629
170	5	2	1.19631245103665	1000100011.jpg	2	1	6	1	1.10456692128464	0.424739299907804
182	5	2	0.759768359013833	0000010011.jpg	2	1	7	0	1.10454041973663	0.17658122641275
194	5	1	0.818127502920106	0111110011.jpg	2	0	3	0	0.610037953650465	0.051972910423113
