onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	3.02407972805668	0000001111.jpg	1	0	6	1	1.79998317306584	3.2646569479318e-08
14	5	2	1.27246340701822	0101000011.jpg	2	1	6	1	1.79998317306584	0.999999808110791
26	5	1	1.22806687897537	0111011111.jpg	1	1	2	1	1.79998317306584	0.999793638603136
38	5	2	2.07974915101659	1001000111.jpg	1	0	5	0	0.106278022837075	3.26465692973335e-08
50	5	2	0.979279403924011	1110000011.jpg	2	1	5	0	0.102161219914838	0.000201246901956774
62	5	1	0.917819996946491	0011011111.jpg	1	1	3	0	1.7999825730069	0.99979357464004
74	5	2	0.960378002957441	1000100011.jpg	2	1	6	1	1.79998317306584	0.999793638603136
86	5	1	1.09969227400143	1010111111.jpg	1	1	2	1	1.79998317306584	0.999999808110791
98	5	2	0.983599213068374	0011000011.jpg	2	1	6	0	0.102161270998723	0.000201288414372648
110	5	1	1.19496984605212	1010011111.jpg	1	1	3	0	1.79998227299299	0.999999744134503
122	5	2	1.56546133803204	0010010011.jpg	1	0	6	1	1.79998317306584	3.26499421516395e-08
134	5	1	1.03159763594158	1110111111.jpg	1	1	1	0	1.7999825730069	0.999999872087081
146	5	2	0.901183955022134	0000000011.jpg	2	1	8	0	1.79998077299303	1
158	5	1	2.29643722402398	1111110011.jpg	2	0	2	1	1.79998317306584	3.2646569479318e-08
170	5	1	1.51522147504147	1101101111.jpg	1	1	2	1	1.79998317306584	3.26499421516395e-08
182	5	1	1.07778736099135	1110110111.jpg	1	1	2	0	0.106278075979494	0.999793435646731
194	5	2	1.28907888906542	0000000111.jpg	2	1	7	0	0.106278111409309	3.26432001059603e-08
206	5	2	1.58884419698734	0100010011.jpg	2	1	6	0	0.102161270998723	0.000121666125043534
218	5	2	1.24811894306913	0010000011.jpg	2	1	7	0	0.102161168836057	0.00020128844012004
230	5	1	2.09156713506673	1111111011.jpg	2	0	1	0	0.106278111409309	3.26432001059603e-08
242	5	1	1.47006009402685	1111111111.jpg	1	1	0	0	1.79998077299303	1
254	5	1	1.8343510129489	0111111011.jpg	2	0	2	0	0.106277916561556	3.26465672093747e-08
