onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	NaN	0110110111.jpg	NaN	0	5	0	0.021572828647644	0.000202115192562063
14	5	1	1.48566083516926	0100000111.jpg	1	1	2	0	1.99997473696559	0.999997439800642
26	5	1	1.46528882579878	1000101111.jpg	2	0	2	1	1.99997473712952	1.1512640301071e-07
38	5	2	1.94974104594439	0110110011.jpg	2	1	6	0	0.021572828648086	0.000202115451290181
50	5	2	1.53620798978955	1111111111.jpg	2	1	6	1	1.99997473712952	0.999997439800276
62	5	1	1.90716867288575	1100000111.jpg	1	1	3	0	0.021572828647644	0.000202115192562106
74	5	1	1.48640006082132	0000000111.jpg	1	1	1	0	1.99997473700655	0.999998719899426
86	5	2	2.58503120020032	1101110011.jpg	2	1	7	0	0.0268961054510304	0.000341885749443968
98	5	2	2.42965919105336	1101111011.jpg	2	1	6	0	0.02689610545158	0.000341885311795842
110	5	2	2.35932612698525	1011110011.jpg	2	1	7	0	1.99997473700657	0.999998719899579
122	5	2	1.50732226995751	1101100011.jpg	1	0	6	1	1.99997473712952	1.15126697757819e-07
134	5	1	1.18307246780023	0010011111.jpg	1	1	2	1	1.99997473712952	1.15126697757819e-07
146	5	1	1.54699058318511	0000000011.jpg	1	1	2	1	1.99997473712952	0.999997439800276
158	5	2	2.32607532478869	0111010011.jpg	1	0	6	1	1.99997473712952	1.1512640301071e-07
170	5	1	1.53712825803086	0101001111.jpg	1	1	2	1	1.99997473712952	0.999997439800796
182	5	1	1.54863230790943	0001000111.jpg	1	1	2	0	1.99997473696559	0.999997439800642
194	5	1	1.66281620692462	0000001111.jpg	1	1	0	0	1.99997473696559	1
206	5	2	1.37067988002673	1010110011.jpg	2	1	6	1	1.99997473712952	0.999997439800796
218	5	1	1.72608622582629	0000010011.jpg	1	1	3	0	0.0268961054510304	0.000252554832993365
230	5	2	1.30464372318238	1111110011.jpg	2	1	8	0	1.99997473696559	1
242	5	2	1.29270539386198	1010010011.jpg	2	1	5	0	0.021572828647645	0.000142401906837205
254	5	1	1.8488553809002	0001001111.jpg	1	1	1	0	1.99997473700657	0.99999871989958
