onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	1.46800429513678	1111110111.jpg	1	1	1	0	9.73993785796096e-07	2.87435012246936e-07
14	5	2	1.28742002276704	0000000011.jpg	2	1	8	0	5.49355486461965e-07	1
26	5	1	1.55567026510835	1111101111.jpg	1	1	1	0	4.45611333688004e-07	4.19066791890427e-09
38	5	2	1.42212532786652	0101000011.jpg	2	1	6	1	1	8.36000409094311e-09
50	5	2	3.01807318208739	1000101011.jpg	2	1	5	0	5.15095556775446e-07	1.04818955273113e-16
62	5	2	2.61223705811426	0100000011.jpg	2	1	7	0	0.60937150576917	0.000105061062139111
74	5	1	1.32054139208049	1110101111.jpg	1	1	2	0	2.71543218554448e-07	3.33463228264678e-13
86	5	1	1.38015915825963	0011111111.jpg	1	1	2	0	0.550870365891656	7.38441265348663e-06
98	5	2	1.34311026288196	1000011011.jpg	2	1	5	0	7.81010947148893e-13	8.46636693923517e-17
110	5	2	1.51331564597785	0000001011.jpg	2	1	7	0	9.73993785796096e-07	2.87435012246936e-07
122	5	2	1.29405452171341	1001000011.jpg	2	1	6	0	8.14963111496628e-07	5.59292342914223e-06
134	5	1	1.33600461296737	1010111111.jpg	1	1	2	1	1	8.36000409094311e-09
146	5	1	2.14002768788487	0100111111.jpg	1	1	3	0	3.58815087040639e-07	3.11708172208249e-13
158	5	2	1.82313665607944	1000100011.jpg	2	1	6	1	1	3.64670101590013e-10
170	5	1	NaN	1100110111.jpg	NaN	0	3	0	4.68933056313482e-13	1.27472959909586e-18
182	5	1	1.14114380488172	1111110011.jpg	1	1	2	1	1	2.30379085189451e-08
194	5	2	1.12973566399887	0000010111.jpg	2	1	6	0	7.69534778423785e-13	3.35881921253398e-10
