onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	4.35645808700065	0101101111.jpg	1	1	3	0	1.74989944186978	0.000293450784159607
14	5	1	2.42740601400146	0000001111.jpg	1	1	0	0	1.74988201943571	1.00000000912831
26	5	1	2.72691186099837	1000101111.jpg	1	1	2	1	1.74990694323378	0.810472783604765
38	5	2	1.82679288000509	0011100011.jpg	2	1	5	0	0.212763460098486	0.000252808978532816
50	5	1	2.83616690299823	0000010111.jpg	1	1	2	0	0.00518293150181707	0.000196890840154254
62	5	2	3.61589272800484	1010110011.jpg	1	0	6	1	1.74990694323378	0.000293450826318154
74	5	1	3.22708048000641	0000000111.jpg	1	1	1	0	0.00518294231675163	0.00019689084610211
86	5	1	2.34301843300636	0000000011.jpg	2	0	2	1	1.74990694323378	0.000252808603810981
98	5	1	3.49792780200369	1010001111.jpg	1	1	2	0	1.74987873292179	0.81047275808882
110	5	2	3.43775416699646	1110010011.jpg	2	1	6	0	0.212762948291347	0.999997966093525
122	5	2	3.2485926119989	0110010011.jpg	2	1	5	0	0.212766889974184	0.810471281200637
134	5	2	3.82762594000087	1111111111.jpg	1	0	6	1	1.74990694323378	0.000252808603810981
146	5	1	1.93517745500139	0101001111.jpg	1	1	2	1	1.74990694323378	0.000293450826318154
158	5	2	3.80971346999286	1110110011.jpg	2	1	7	0	0.212763859727533	0.99999815539036
170	5	2	3.51736966200406	1111110011.jpg	2	1	8	0	1.74988201943571	1.00000000912831
182	5	2	1.88047934600036	0111111011.jpg	1	0	6	0	0.00518285613500445	0.000191206613741338
194	5	1	3.02055573099642	1100001011.jpg	2	0	3	0	0.000630170756306478	0.000196890732706606
206	5	1	2.94464673800394	0010011111.jpg	1	1	2	1	1.74990694323378	0.999999663033467
218	5	2	2.77139107800031	1101100011.jpg	2	1	6	1	1.74990694323378	0.999999663033467
230	5	2	2.98291153600439	1111111011.jpg	1	0	7	0	0.00518294231675163	0.00019689084610211
242	5	1	3.08939403799013	0100001111.jpg	1	1	1	0	0.212766889974184	0.000293451239166698
254	5	2	3.50114573199244	0111010011.jpg	2	1	6	1	1.74990694323378	0.810472783604765
