onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	1.29022420500405	0111010011.jpg	2	1	6	1	2.14670005519641	1.01708651226291
14	5	1	1.90853595899534	0101001111.jpg	1	1	2	1	2.14670005519641	1.01708640942744
26	5	2	2.31990895299532	1111110011.jpg	2	1	8	0	2.14669928345781	1.01708671416978
38	5	2	0.900506979000056	1011110011.jpg	2	1	7	0	2.14669933707702	1.0170865328576
50	5	2	2.60014482800034	1011111011.jpg	1	0	6	0	0.31633034320198	0.311744038908995
62	5	1	1.003234230011	0000010011.jpg	2	0	3	0	2.14668869545302	1.01708610009201
74	5	1	2.24560352199478	1000101011.jpg	1	1	3	0	0.316330562740104	0.602047624033947
86	5	1	1.53658775899385	0000001011.jpg	1	1	1	0	0.316330449019396	0.602047735436254
98	5	1	2.58106220100308	0000100111.jpg	2	0	2	0	0.31633052655358	0.311744022861238
110	5	2	2.74452228000155	1101100011.jpg	2	1	6	1	2.14670005519641	0.461412327618284
122	5	2	1.73911880099331	0101100011.jpg	2	1	5	0	2.14669952902058	0.461412283722479
134	5	2	2.30233633000171	1110000011.jpg	2	1	5	0	2.14668850350325	0.461412287224391
146	5	1	2.34546651699929	0100001011.jpg	1	1	2	0	0.316330456920425	0.602047635397087
158	5	1	3.52574720900157	1000001111.jpg	1	1	1	0	2.14669980962515	1.01708660068896
170	5	2	2.1452753199992	0111111011.jpg	1	0	6	0	0.316330485204669	0.3117440271899
182	5	2	1.68389695299265	0111110011.jpg	2	1	7	0	2.14669980962515	1.01708660068896
194	5	1	2.8547871250048	0010011111.jpg	2	0	2	1	2.14670005519641	0.461412327618284
