onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.44873604504392	0010110011.jpg	1	1	1	0	1.20823157414797	0.654793524799235
14	5	2	1.86913957097568	0100101111.jpg	2	1	6	0	1.20823152333745	0.49388540182825
26	5	2	2.37674085400067	0111100111.jpg	1	0	5	0	0.190978055763852	0.380735773201315
38	5	2	2.21905686287209	1101101111.jpg	2	1	6	1	1.49413474720324	0.353398864443717
50	5	1	3.77439244207926	1111110011.jpg	1	1	2	1	1.49413474720324	0.931247694107133
62	5	1	2.81770909088664	1110100111.jpg	1	1	3	0	0.199364919391182	0.620442479632368
74	5	1	2.3009488619864	1001110011.jpg	1	1	2	0	1.28469197969101	0.496064674053392
86	5	2	2.9684291430749	0111011111.jpg	2	1	6	1	1.49413474720324	0.337577013500572
98	5	2	3.69191548600793	0111001111.jpg	2	1	7	0	1.36844658308735	0.53436108882599
110	5	1	3.07887977198698	1011111011.jpg	2	0	2	0	0.205160110735031	0.159541499017099
122	5	1	3.53014816902578	1010111111.jpg	1	1	2	1	1.49413474720324	0.15565585324244
134	5	2	2.62191759701818	0111000111.jpg	1	0	6	0	0.199364944034483	0.219788554908143
146	5	1	3.56908803898841	0110100011.jpg	1	1	3	0	1.16772725851651	0.409129822418799
158	5	1	3.01246735313907	1010100011.jpg	1	1	1	0	1.2846921384905	0.620450386444858
170	5	2	2.95916669513099	0110000111.jpg	1	0	5	0	0.212362296353631	0.232996933432025
182	5	1	3.49806555104442	1010110011.jpg	1	1	0	0	1.32203572918111	1.00557521571343
194	5	2	3.55848827701993	0001001111.jpg	2	1	7	0	1.32203573333317	1.00556331005602
