onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.50646962807514	1011010011.jpg	1	1	2	0	1.29515285114357	0.34163703858383
14	5	2	3.15833025285974	0101000111.jpg	2	1	7	0	0.813712283818123	0.506828636242332
26	5	2	2.12031892011873	1101101111.jpg	2	1	6	1	1.29516478026343	0.798297327308029
38	5	2	2.22840146603994	0011001011.jpg	2	1	5	0	0.774473535595291	0.628621872764221
50	5	1	2.95946034882218	1111111011.jpg	2	0	3	0	0.774488045888873	0.313724686869584
62	5	2	3.45842521102168	0101000011.jpg	2	1	6	1	1.29516478026343	0.354183265759648
74	5	1	3.1030223169364	1010010011.jpg	1	1	1	0	1.06705904119741	1.02280996769435
86	5	1	2.65671758400276	1000100011.jpg	1	1	2	1	1.29516478026343	0.491256104823798
98	5	1	2.42019463190809	1111110011.jpg	1	1	2	1	1.29516478026343	0.341636399598165
110	5	1	3.6721131328959	1110110011.jpg	1	1	1	0	1.06705060420041	1.02280605512088
122	5	1	2.62696007196791	1110110111.jpg	1	1	2	0	0.77448240863134	0.628629048279059
134	5	2	3.42319215694442	0111011111.jpg	2	1	6	1	1.29516478026343	0.491256104823798
146	5	2	2.67346426495351	1001101111.jpg	2	1	5	0	1.29515506201581	0.798293070156912
158	5	1	3.11614603199996	0010010011.jpg	1	1	2	1	1.29516478026343	0.798297327308029
170	5	2	NaN	0000001111.jpg	NaN	0	6	1	1.29516478026343	0.341636399598165
182	5	1	3.33231837791391	1010110011.jpg	1	1	0	0	1.06705819843404	1.02281168486133
194	5	2	3.71066400804557	0101001111.jpg	1	0	8	0	1.06705819843404	1.02281168486133
206	5	2	2.56119081610814	1101001011.jpg	2	1	6	0	0.813711561352575	0.503765560632003
218	5	2	3.76484902296215	0100001011.jpg	1	0	6	0	0.813706281324174	0.302139210656285
230	5	2	2.87337533198297	0100001111.jpg	2	1	7	0	1.29515506201581	0.341637319025475
242	5	1	2.97173862112686	1111010011.jpg	1	1	3	0	1.29516256937196	0.341636119159979
254	5	1	3.9346445070114	1010111111.jpg	1	1	2	1	1.29516478026343	0.354183265759648
