onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	2.23850519908592	1111110011.jpg	2	1	6	1	1.27607752057893	0.674425447592906
14	5	2	2.45802329399157	1111111111.jpg	2	1	8	0	0.999039187263605	1.00743744098
26	5	2	3.36624811601359	1101101111.jpg	1	0	6	1	1.27607752057893	0.188307086424634
38	5	2	4.04863792797551	1101111111.jpg	2	1	7	0	0.000809000939609614	0.226489642870116
50	5	1	4.49224400497042	0000010011.jpg	2	0	1	0	0.000693442826390615	0.326659139892024
62	5	2	3.37440888001584	0111011111.jpg	2	1	6	1	1.27607752057893	0.436686902679878
74	5	1	3.10661808995064	0001010111.jpg	1	1	3	0	0.000808996162566211	0.195280145955844
86	5	2	3.31744520401116	1111101011.jpg	2	1	6	0	0.000693441556987168	0.326659111313172
98	5	2	2.17740128503647	1111000111.jpg	2	1	5	0	0.000808995359772352	0.23744190755874
110	5	2	3.47684192704037	1100111111.jpg	1	0	6	0	0.000693440762296414	0.172545503903012
122	5	2	3.01499114301987	1110001111.jpg	2	1	5	0	0.000808994549969574	0.195280144278198
134	5	1	2.53819966304582	0000001111.jpg	1	1	2	1	1.27607752057893	0.674425447592906
146	5	1	3.31021130701993	0110000111.jpg	1	1	3	0	0.000808996162566211	0.226489350124086
158	5	2	3.96997050603386	1111110111.jpg	2	1	7	0	1.27607420145386	0.674425514761752
170	5	1	2.51730548602063	0100001011.jpg	1	1	2	0	1.2760696493989	0.67442428165496
182	5	1	3.41649839200545	0010010011.jpg	1	1	2	1	1.27607752057893	0.188307086424634
194	5	2	3.27524530806113	1010111111.jpg	2	1	6	1	1.27607752057893	0.490520086155015
206	5	1	2.31930588802788	0000000011.jpg	1	1	0	0	0.999039187263605	1.00743744098
218	5	1	2.1054124920629	0000001011.jpg	1	1	1	0	1.27607420145386	0.674425514761752
230	5	1	4.63742544595152	1001000011.jpg	1	1	2	0	0.999037719777353	0.236320661258271
242	5	1	2.94492001400795	1000100011.jpg	1	1	2	1	1.27607752057893	0.436686902679878
254	5	1	2.79684917093255	0101000011.jpg	1	1	2	1	1.27607752057893	0.490520086155015
