onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.14563146303408	1011000011.jpg	2	0	3	0	7.62732111884323e-05	0.0608982206529768
14	5	2	4.57308004703373	1101101111.jpg	1	0	6	1	1.73236637018359	1.33740308977571e-05
26	5	2	2.39066395699047	1110101111.jpg	2	1	6	0	7.62732144268902e-05	1.67947473547615e-05
38	5	2	3.84248985396698	1101111111.jpg	1	0	7	0	0.247758412703691	9.79710341174977e-06
50	5	1	1.93431177700404	1000100011.jpg	1	1	2	1	1.73236637018359	0.999999872660747
62	5	1	1.54593458992895	0000001011.jpg	1	1	1	0	1.73236613881929	0.607639336292599
74	5	1	1.74117002403364	0110000011.jpg	2	0	2	0	7.62732144268902e-05	1.16470274174383e-05
86	5	1	1.71925352199469	0000001111.jpg	1	1	2	1	1.73236637018359	0.607639310205163
98	5	2	1.89917836699169	1111110111.jpg	2	1	7	0	1.73236613881929	0.607639336292599
110	5	1	4.09429911500774	0101001011.jpg	1	1	3	0	1.73236573788244	1.33740325423922e-05
122	5	2	1.93047708296217	1100111011.jpg	1	0	5	0	7.62731997494968e-05	0.0608982201830435
134	5	1	1.69419087597635	0000000011.jpg	1	1	0	0	1.73236596924449	1.0000000000214
146	5	1	1.59295155899599	0100000011.jpg	1	1	1	0	0.000533314459021587	0.351126058247398
158	5	2	2.87659875699319	0011111011.jpg	2	1	5	0	0.000533314396552788	0.351126025388471
170	5	2	2.28717837005388	0111011111.jpg	2	1	6	1	1.73236637018359	0.999999872660747
182	5	1	3.7624549199827	0000110011.jpg	1	1	2	0	0.247758396712124	0.285427410841628
194	5	2	2.78966799890622	0011111111.jpg	2	1	6	0	0.000533314467778644	0.351126040463167
