onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	1.91238619899377	1001010011.jpg	2	0	3	0	0.00541546489173942	0.000151342577045585
14	5	2	2.74084567197133	0111011111.jpg	2	1	6	1	1.49997447776448	0.000174755405822066
26	5	2	4.08025730506051	1111110011.jpg	2	1	6	1	1.49997447776448	0.816495545504357
38	5	1	2.91474868298974	0000100011.jpg	1	1	1	0	0.0902868532941435	0.999999916821566
50	5	1	3.30302766500972	0000000011.jpg	1	1	0	0	1.41417746096764	1.00000000572614
62	5	2	2.99356892798096	1001011111.jpg	2	1	5	0	0.00574397749157331	0.000154463423976533
74	5	2	3.26050581899472	1010111111.jpg	2	1	6	1	1.49997447776448	0.577351383210046
86	5	2	2.88778911205009	0111101111.jpg	2	1	6	0	0.00574401426519694	0.000174755133947282
98	5	1	2.17171730392147	0000001111.jpg	1	1	2	1	1.49997447776448	0.816495545504357
110	5	2	3.47084907500539	0111111111.jpg	1	0	7	0	0.0957644731904686	0.000174755413590352
122	5	1	2.28960733907297	0000110111.jpg	1	1	3	0	0.00574397749153949	0.816493004985427
134	5	1	3.12564570608083	1000100011.jpg	1	1	2	1	1.49997447776448	0.000174755405822066
146	5	1	3.18497269006912	0010000111.jpg	2	0	2	0	0.0848232949861083	0.00015134257704563
158	5	2	2.58037966000848	1111101111.jpg	2	1	7	0	0.0848232949736046	0.999996805330458
170	5	2	4.1440704499837	1101101111.jpg	1	0	6	1	1.49997447776448	0.000154463333346976
182	5	1	2.97910029802006	0010000011.jpg	2	0	1	0	0.0899694271859196	0.000154463432216106
194	5	2	2.36630020407028	1110011111.jpg	2	1	6	0	0.095763860097305	0.577351434539154
206	5	1	3.06483288004529	0100100011.jpg	1	1	2	0	0.0902868533118068	0.999999739012565
218	5	2	3.75658190494869	1111111111.jpg	2	1	8	0	1.41417746096764	1.00000000572614
230	5	1	3.80886836291756	0010010011.jpg	1	1	2	1	1.49997447776448	0.000154463333346976
242	5	1	3.97051250201184	0101000011.jpg	1	1	2	1	1.49997447776448	0.577351383210046
254	5	2	3.75096351106185	1101010111.jpg	2	1	5	0	0.00574397749153949	0.000154463423976533
