onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.76687294524163	1011111111.jpg	1	1	3	0	0.000135628861693318	2.25092261562572e-12
14	5	2	3.12296112533659	0110000111.jpg	2	1	5	0	3.5171035353076e-14	5.73834508476425e-12
26	5	2	1.84667667653412	0101100111.jpg	2	1	6	0	6.57614818401724e-08	6.39165216478607e-09
38	5	2	4.06577347125858	1100011111.jpg	2	1	5	0	5.72634376800194e-11	1.05072153922222e-12
50	5	1	1.55688000842929	1010111011.jpg	1	1	1	0	1.29515558293351e-07	0.000153083768935338
62	5	2	2.84759953524917	0101000011.jpg	2	1	6	1	1	1.59882127764534e-08
74	5	2	1.9558740099892	0101001111.jpg	2	1	8	0	8.77077148069076e-11	1
86	5	1	1.56772027071565	1011110011.jpg	1	1	1	0	9.01044702605899e-08	0.000140786380879953
98	5	2	1.93023767322302	1101001111.jpg	2	1	7	0	8.41073589061023e-08	0.000258098760993516
110	5	1	NaN	1110110111.jpg	NaN	0	2	0	3.2544587637826e-11	2.63121757552967e-09
122	5	1	1.80081473756582	1010111111.jpg	1	1	2	1	1	1.59882127764534e-08
134	5	1	3.9073273492977	1000110111.jpg	1	1	2	0	1.77418996588024e-07	2.78078648473343e-08
146	5	2	3.23124432656914	0111011111.jpg	2	1	6	1	1	7.69906416973652e-09
158	5	1	NaN	1100100011.jpg	NaN	0	3	0	9.01044702605899e-08	1.9396527289435e-13
170	5	2	1.04615911375731	0101001011.jpg	2	1	7	0	0.000166235280326167	0.000104440940327298
182	5	1	1.88873927481472	1000100011.jpg	1	1	2	1	1	7.69906416973652e-09
194	5	2	1.60396381281316	0001011111.jpg	2	1	6	0	9.87949654230934e-11	7.2849580756228e-10
