onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.74509844463319	0010011011.jpg	1	1	3	0	0.000166235280326167	1.64967750728484e-12
14	5	2	1.75527256261557	0010001111.jpg	2	1	5	0	0.00106727641527	9.44372878325713e-13
26	5	2	1.79929409828037	0100001111.jpg	2	1	7	0	9.01044702605899e-08	0.000140786380879953
38	5	2	4.04316346812993	1111011111.jpg	2	1	5	0	0.000395592745522715	1.98711892538628e-12
50	5	1	2.21446560416371	0010010011.jpg	1	1	2	1	1	1.07763057828138e-08
62	5	2	3.46620446443558	0000001111.jpg	2	1	6	1	1	3.54688112349105e-09
74	5	1	1.56429237220436	1010110011.jpg	1	1	0	0	8.77077148069076e-11	1
86	5	2	2.80777631793171	0111001111.jpg	2	1	7	0	1.93808461322199e-08	0.00026625444734785
98	5	1	1.75462713744491	1010100011.jpg	1	1	1	0	0.00106727641527	2.89161899319489e-05
110	5	1	3.86986318603158	1010011111.jpg	1	1	3	0	8.41073589061023e-08	6.67550169383339e-13
122	5	2	3.91370494477451	0001001011.jpg	2	1	6	0	3.2544587637826e-11	2.63121757552967e-09
134	5	1	2.47604690212756	1010110111.jpg	1	1	1	0	0.000166235280326167	0.000104440940327298
146	5	1	2.57656203117222	1110010011.jpg	1	1	2	0	4.70520554168702e-11	1.05188914782432e-09
158	5	1	2.62703382968903	1111110011.jpg	1	1	2	1	1	3.54688112349105e-09
170	5	1	3.12656042072922	1011110111.jpg	1	1	2	0	2.25463135138355e-08	1.47038620043793e-08
182	5	2	3.47481075488031	0101111111.jpg	2	1	6	0	9.74326856123358e-11	1.20732739506809e-09
194	5	2	4.5809255791828	1101101111.jpg	2	1	6	1	1	1.07763057828138e-08
