onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.99969504703768	0010011111.jpg	2	0	2	1	31.0369658062167	3.75753606300249
14	5	2	3.05186645901995	1111100011.jpg	2	1	7	0	31.0369658062167	3.75753616654698
26	5	2	NaN	1101100011.jpg	NaN	0	6	1	31.0369658062167	3.75753606300249
38	5	1	3.33779165195301	0000000011.jpg	1	1	2	1	31.0369658062167	3.36983475557356
50	5	1	2.86924193101004	0000001111.jpg	2	0	0	0	31.0369658062167	3.75753649162024
62	5	1	3.46390968200285	0101001111.jpg	1	1	2	1	31.0369658062167	3.36983458255586
74	5	2	3.81215958099347	1111011111.jpg	1	0	5	0	31.0369658062167	3.36983473586611
86	5	1	2.29371772398008	0000101111.jpg	1	1	1	0	31.0369658062167	3.75753643092344
98	5	2	2.52105095598381	1111110011.jpg	2	1	8	0	31.0369658062167	3.75753649162024
110	5	1	NaN	0100111111.jpg	NaN	0	3	0	31.0369652929701	3.75753602499227
122	5	2	NaN	1010110011.jpg	NaN	0	6	1	31.0369658062167	3.36983458255586
134	5	2	1.98866600001929	1111111111.jpg	2	1	6	1	31.0369658062167	3.36983475557356
146	5	2	2.5512372830417	1011100111.jpg	1	0	5	0	29.8346078528902	3.50880752176443
158	5	1	2.2418131249724	1000101111.jpg	2	0	2	1	31.0369658062167	3.75753638736205
170	5	2	4.67770799604477	1011110011.jpg	1	0	7	0	31.0369652929701	3.75753641076227
182	5	2	1.68125194200547	0111010011.jpg	1	0	6	1	31.0369658062167	3.75753638736205
194	5	1	2.95586080697831	1000000111.jpg	2	0	2	0	29.8346083462539	3.51911612871257
206	5	2	3.60656094399747	1111101011.jpg	2	1	6	0	29.8346083462539	3.51911594232932
218	5	2	2.21086247998755	1011010011.jpg	1	0	6	0	31.0369652929701	3.75753635006548
230	5	1	2.95015826198505	1000010111.jpg	2	0	3	0	29.8346083462539	3.51911591348823
242	5	1	1.85809415701078	0000000111.jpg	2	0	1	0	29.834608346254	3.51911615755367
254	5	1	2.37217612896347	0000111111.jpg	2	0	2	0	31.0369658062167	3.75753610585021
