onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	4.51709345198469	0000001111.jpg	1	1	0	0	1.49998756935324	1
14	5	2	4.19841611600714	0111110011.jpg	2	1	7	0	0.0718545710935254	0.000123530046983121
26	5	2	3.69056770700263	1101111011.jpg	1	0	6	0	0.07208928349807	4.87438435408128e-16
38	5	1	4.92465662100585	0000101011.jpg	1	1	2	0	0.0718547244500848	1.31530392592234e-12
50	5	1	NaN	0000000011.jpg	NaN	0	2	1	1.49999237145026	2.08544666182474e-08
62	5	1	2.52398701000493	1000101111.jpg	2	0	2	1	1.49999237145026	4.87438404187518e-16
74	5	1	1.78330791305052	0001000111.jpg	1	1	2	0	1.49998836968203	2.08544666182473e-08
86	5	1	NaN	0010011111.jpg	NaN	0	2	1	1.49999237145026	1.55822195189181e-08
98	5	1	2.0775710940361	0011101111.jpg	2	0	3	0	0.00345333419505278	2.57615301414985e-12
110	5	2	1.9607844579732	0111111111.jpg	2	1	5	0	0.0718548011303177	2.57615326165539e-12
122	5	1	1.96550591901178	0100001111.jpg	1	1	1	0	1.4999899703838	0.999999951962186
134	5	2	3.50417257699883	0111010011.jpg	1	0	6	1	1.49999237145026	4.87438404187518e-16
146	5	2	NaN	0011010011.jpg	NaN	0	5	0	1.49998997038511	4.8743841199267e-16
158	5	2	2.13413384195883	1111111111.jpg	2	1	6	1	1.49999237145026	2.08544666182474e-08
170	5	2	1.7617177820066	1111011011.jpg	1	0	6	0	0.0718544944155018	1.92487205930326e-12
182	5	1	2.94825385703007	0101001111.jpg	1	1	2	1	1.49999237145026	0.999999903924373
194	5	1	3.68891651101876	0000010011.jpg	1	1	3	0	0.0720895912151091	2.08544656164444e-08
206	5	1	NaN	0001001111.jpg	NaN	0	1	0	1.49998997038511	0.999999951962185
218	5	2	1.94278485298855	1010110011.jpg	2	1	6	1	1.49999237145026	0.999999903924373
230	5	2	1.24199037096696	1111110011.jpg	2	1	8	0	1.49998756935324	1
242	5	2	1.8777775579947	1111110111.jpg	2	1	7	0	1.49998596867453	0.999999951962189
254	5	2	3.10461325698998	1101100011.jpg	2	1	6	1	1.49999237145026	1.55822195189181e-08
