onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	3.45397967897588	0011111011.jpg	2	1	5	0	3.91999965806939	1.39999790619916
14	5	2	4.34477974602487	1101011011.jpg	1	0	5	0	3.9199994228658	1.39999644654973
26	5	1	3.52490801899694	0010011111.jpg	2	0	2	1	3.91999982271473	1.26491062705247
38	5	1	3.58211008203216	0101001111.jpg	1	1	2	1	3.91999982271473	1.39999911146907
50	5	1	3.57847645803122	1000101111.jpg	1	1	2	1	3.91999982271473	1.26491062705624
62	5	1	3.79012133198557	0010001111.jpg	2	0	1	0	3.91999958751113	1.26491062705722
74	5	2	2.98553459800314	0111010011.jpg	1	0	6	1	3.91999982271473	1.26491062705624
86	5	1	3.95597954205004	1001001111.jpg	2	0	2	0	3.91999965806946	1.39999884821916
98	5	1	3.60760890098754	0010010111.jpg	2	0	3	0	3.91999982271466	1.26491062704999
110	5	2	4.52308881800855	1010110011.jpg	2	1	6	1	3.91999982271473	1.39999911146907
122	5	2	1.63152446300955	1111010011.jpg	1	0	7	0	3.91999965806947	1.26491062705982
134	5	1	4.20098397496622	0000001111.jpg	2	0	0	0	3.91999982271472	1.39999972360599
146	5	1	4.66173133300617	0010101011.jpg	2	0	3	0	3.9199994228658	1.39999667068297
158	5	2	2.5670363449608	1111111111.jpg	1	0	6	1	3.91999982271473	1.39999725833186
170	5	1	4.92304854700342	1000001111.jpg	2	0	1	0	3.91999965806945	1.39999924356197
182	5	1	2.96681616798742	0000000011.jpg	1	1	2	1	3.91999982271473	1.39999725833186
194	5	2	4.29004111798713	0101110011.jpg	2	1	6	0	3.91999942286588	1.2649106270542
206	5	2	3.90148441301426	0111111011.jpg	2	1	6	0	3.9199996580694	1.39999812299153
218	5	2	1.77572603302542	1111110011.jpg	2	1	8	0	3.91999982271472	1.39999972360599
230	5	2	1.80345617100829	1101100011.jpg	2	1	6	1	3.91999982271473	1.26491062705247
242	5	2	1.84675309096929	1110110011.jpg	2	1	7	0	3.91999982271472	1.39999932826245
254	5	1	3.15447124303319	1100001111.jpg	1	1	2	0	3.91999965806945	1.39999902676865
