onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	4.01034146361053	0000000011.jpg	1	1	2	1	1.4999886706725	0.011723660795154
14	5	2	2.8964391713962	1111110111.jpg	2	1	7	0	1.49998386988074	0.10959285194181
26	5	2	3.25229456555098	1101101011.jpg	2	1	5	0	1.49998386988074	0.000652813805290385
38	5	2	3.3588199717924	1010110011.jpg	1	0	6	1	1.4999886706725	3.33370064982604e-07
50	5	2	2.41862379480153	1111110011.jpg	2	1	8	0	1.42394117555184	1.00000000000002
62	5	2	3.93335448857397	0111010011.jpg	2	1	6	1	1.4999886706725	0.00310644886972036
74	5	1	2.63325381185859	0010101011.jpg	1	1	3	0	0.0694642943848765	0.000942235719012377
86	5	1	3.08477718662471	1000001111.jpg	1	1	1	0	1.42369379908026	0.0409223687575526
98	5	1	2.08805894479156	0001101111.jpg	1	1	2	0	0.0684908763244195	0.0759105960493586
110	5	1	2.95475555863231	0101001111.jpg	1	1	2	1	1.4999886706725	3.33370064982604e-07
122	5	2	3.43898480385542	1111111111.jpg	2	1	6	1	1.4999886706725	0.011723660795154
134	5	2	3.32986071240157	1101100011.jpg	2	1	6	1	1.4999886706725	0.006102507047325
146	5	1	1.84526004455984	0000000111.jpg	1	1	1	0	1.4239427722928	0.106974684802634
158	5	1	1.53572475071996	0000001111.jpg	1	1	0	0	1.42394117555184	1.00000000000002
170	5	1	1.70014257077128	1000101111.jpg	1	1	2	1	1.4999886706725	0.00310644886972036
182	5	2	1.92720319516957	0110110011.jpg	2	1	6	0	0.0685094853041411	0.0409222705146941
194	5	1	1.16107618249953	0011001111.jpg	1	1	2	0	0.00334327187176862	0.113259029580822
206	5	2	1.42967533320189	1100110011.jpg	2	1	6	0	0.00334327187176862	0.113259029580822
218	5	1	2.13700667582452	0010000011.jpg	1	1	3	0	0.0731869224256766	0.00132781365085161
230	5	2	1.45241423137486	1011110011.jpg	1	0	7	0	0.0721808649945881	3.33369798206986e-07
242	5	2	2.35186701733619	1101111111.jpg	2	1	5	0	0.0731869224256766	0.00132781365085161
254	5	1	0.929099676199257	0010011111.jpg	1	1	2	1	1.4999886706725	0.006102507047325
