onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	1.24736717180349	1110001111.jpg	1	1	3	0	3.58080319176376e-05	2.10957878910797e-06
14	5	1	1.92486364813522	0111110111.jpg	1	1	2	0	0.00363788371894805	7.46314098064631e-06
26	5	2	2.08777078404091	0010010011.jpg	2	1	6	1	1.00000000000037	2.25182367517869e-13
38	5	1	1.48993406211957	1111110111.jpg	1	1	1	0	0.000178163374474902	0.0085032390862027
50	5	2	1.31472137593664	0010110011.jpg	2	1	5	0	0.133935813245198	1.25871313909353e-14
62	5	2	1.79455814091489	1000100011.jpg	2	1	6	1	1.00000000000037	4.90602365637847e-05
74	5	2	NaN	1100000011.jpg	NaN	0	6	0	0.00127253798932408	7.67986327643937e-15
86	5	1	1.35351697308943	1110011111.jpg	1	1	2	0	0.00127253798932408	0.000142769147510658
98	5	1	1.06268852110952	0110011111.jpg	1	1	3	0	0.0259840091458078	1.25305929276716e-07
110	5	1	0.9954309000168	0111111111.jpg	1	1	1	0	0.133935813245198	0.000877682128538048
122	5	1	0.951168140862137	0111011111.jpg	1	1	2	1	1.00000000000037	4.90602365637847e-05
134	5	2	2.23449430218898	0110000011.jpg	1	0	6	0	4.79597822103648e-06	5.49828026249372e-15
146	5	2	2.08821198600344	1001000111.jpg	2	1	5	0	3.45639150132801e-05	7.82868296225655e-10
158	5	2	1.51660485309549	0001000011.jpg	2	1	7	0	0.000170438417701597	0.00255412403309149
170	5	1	1.19544233614579	1111111111.jpg	1	1	0	0	0.00655935775189033	1
182	5	2	1.72697067004628	0100000011.jpg	2	1	7	0	0.0259840091458078	8.75016470229682e-12
194	5	1	1.77484790096059	1010111111.jpg	1	1	2	1	1.00000000000037	2.23490059924513e-14
