onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	3.29193451697938	0010010011.jpg	2	1	6	1	1.00000000000006	9.72549537800314e-12
14	5	2	2.06649041594937	0000000111.jpg	2	1	7	0	0.0386951996167834	2.14402813776712e-14
26	5	1	1.77128590201028	1010111111.jpg	1	1	2	1	1.00000000000006	1.8178990762646e-09
38	5	1	1.76922838692553	1011011111.jpg	1	1	2	0	0.00492825223292869	2.42336467789772e-08
50	5	2	1.90593996993266	0010000111.jpg	1	0	6	0	3.52735779041818e-05	1.76287199267185e-15
62	5	1	1.8565506208688	1111111111.jpg	1	1	0	0	0.0251392308497315	1
74	5	2	1.61620075302199	0101000011.jpg	2	1	6	1	1.00000000000006	1.8178990762646e-09
86	5	2	1.77151583088562	0000100011.jpg	2	1	7	0	0.157494961651411	0.0441309589657397
98	5	1	1.60224274592474	1100110111.jpg	1	1	3	0	4.3321662112433e-05	1.42140297745598e-12
110	5	2	1.60207688785158	1101000011.jpg	2	1	5	0	0.157494961651411	7.87885932196531e-11
122	5	1	1.43663396197371	1111110011.jpg	1	1	2	1	1.00000000000006	3.207695061372e-15
134	5	1	2.06840582587756	1011101011.jpg	2	0	3	0	1.08907334727589e-06	2.71865544129268e-15
146	5	1	1.24376462283544	1111011111.jpg	1	1	1	0	0.157494961651411	0.0441309589657397
158	5	1	1.95477684307843	1101101111.jpg	1	1	2	1	1.00000000000006	9.72549537800314e-12
170	5	2	1.61752745392732	0000001111.jpg	2	1	6	1	1.00000000000006	3.207695061372e-15
182	5	2	1.39004782517441	0001001011.jpg	2	1	6	0	3.00342435422266e-05	0.000495287024630491
194	5	2	1.256758101983	0000000011.jpg	2	1	8	0	0.0251392308497315	1
206	5	1	1.24795884313062	0110111111.jpg	1	1	2	0	0.00492825223292869	0.000143478866637654
218	5	2	1.63077299017459	0101000111.jpg	1	0	5	0	0.000972767566142189	2.78298759319272e-15
230	5	2	1.570564114023	1000100011.jpg	2	1	6	1	1.00000000000006	0.00191265632935433
242	5	1	1.28552327002399	1111101111.jpg	1	1	1	0	0.000911575024387274	0.00338884309743767
254	5	1	1.21223446098156	0111011111.jpg	1	1	2	1	1.00000000000006	0.00191265632935433
