onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	2.250249478966	0000001011.jpg	2	1	7	0	0.000178163374474902	0.0085032390862027
14	5	1	1.41329943318851	1101010111.jpg	1	1	3	0	0.000102366654160745	7.24352187746767e-15
26	5	2	1.25322570605204	0000000011.jpg	2	1	8	0	0.00655935775189033	1
38	5	1	1.42671292694286	1111000111.jpg	1	1	3	0	3.74305719745957e-05	7.02325046965505e-06
50	5	1	1.29930495889857	0111101111.jpg	1	1	2	0	0.00376882883935991	1.29687655507279e-05
62	5	1	1.61472797603346	1011111111.jpg	1	1	1	0	0.0259840091458078	8.75016470229682e-12
74	5	2	1.73349150991999	0010000011.jpg	2	1	7	0	0.028139067123095	1.52395799628262e-11
86	5	2	1.55313827609643	0000001111.jpg	2	1	6	1	1.00000000000037	2.96957198397216e-06
98	5	2	1.51083817589097	1000001011.jpg	2	1	6	0	0.00363788371894805	7.46314098064631e-06
110	5	1	1.25077339401469	1110111111.jpg	1	1	1	0	0.000170438417701597	0.00255412403309149
122	5	2	2.21093051112257	1000001111.jpg	2	1	5	0	0.0489738893408364	2.60634025973964e-09
134	5	2	1.55467203003354	1000100011.jpg	2	1	6	1	1.00000000000037	4.90602365637847e-05
146	5	1	2.50047203805298	0101111111.jpg	1	1	2	0	0.00137807956018585	1.33755070346148e-14
158	5	2	2.43967867689207	0001100111.jpg	2	1	5	0	9.45268038321859e-05	4.98590309322429e-08
170	5	1	1.69157660612836	1111110011.jpg	1	1	2	1	1.00000000000037	2.96957198397216e-06
182	5	2	2.80273075099103	0001010011.jpg	2	1	6	0	4.79597822103648e-06	3.77401278841319e-05
194	5	1	1.84333934308961	1101101111.jpg	1	1	2	1	1.00000000000037	2.25182367517869e-13
