onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	1.89495354495011	0010010011.jpg	2	1	6	1	1.00000000000037	2.25182367517869e-13
14	5	2	1.32615983695723	0100110011.jpg	2	1	5	0	9.7929283038842e-05	7.22719878796802e-15
26	5	1	1.26968507911079	1111011111.jpg	1	1	1	0	0.0489738893408364	0.0558974997537027
38	5	2	1.11681337910704	0000011011.jpg	2	1	6	0	5.0133513047727e-06	0.000125645163032356
50	5	1	1.54017346096225	0110110111.jpg	1	1	3	0	9.45268038321859e-05	1.90617877410187e-08
62	5	2	2.9634482851252	0101000011.jpg	2	1	6	1	1.00000000000037	2.23490059924513e-14
74	5	1	2.05112295807339	1010111111.jpg	1	1	2	1	1.00000000000037	2.23490059924513e-14
86	5	2	1.25441169179976	0000000011.jpg	2	1	8	0	0.00655935775189033	1
98	5	1	1.20595181710087	1001111011.jpg	2	0	3	0	1.9859482992234e-05	1.57440839128939e-11
110	5	2	2.5849486598745	1001000011.jpg	2	1	6	0	0.00348018939659624	2.24170901791392e-06
122	5	1	1.17716410499997	0111011111.jpg	1	1	2	1	1.00000000000037	4.90602365637847e-05
134	5	2	1.76349575119093	1001001011.jpg	2	1	5	0	9.45268038321859e-05	1.90617877410187e-08
146	5	1	1.35396896791644	1111111011.jpg	1	1	1	0	0.0271613956832994	0.000349228329800883
158	5	1	1.58540103398263	1110101111.jpg	1	1	2	0	4.79597822103648e-06	3.77401278841319e-05
170	5	2	1.52506204880774	0000100011.jpg	2	1	7	0	0.0489738893408364	0.0558974997537027
182	5	2	1.52967613213696	0000010011.jpg	2	1	7	0	0.00018457421364431	0.0147761531527706
194	5	1	1.72838200815022	1111101011.jpg	1	1	2	0	0.000764296336289023	5.16025128642413e-06
