onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	1.39804835501127	1010111111.jpg	2	0	2	1	2.62365642085424	0.745186104496575
14	5	2	1.14372514607385	1001001011.jpg	2	1	5	0	0.0101544985181921	0.89298619123766
26	5	1	1.27503070700914	1010110011.jpg	1	1	0	0	2.62365456781388	1.12635302518889
38	5	2	1.87958047795109	0110001111.jpg	2	1	6	0	2.35944329561467	0.880559095954097
50	5	1	2.43390190694481	1000110111.jpg	1	1	2	0	0.00913190323762191	0.76191257793831
62	5	1	1.25465871603228	0110100011.jpg	1	1	3	0	2.35944272636277	0.874404560263394
74	5	2	2.5437546200119	0111001111.jpg	1	0	7	0	2.35944323669354	0.880559309890907
86	5	1	1.69965607393533	1000100011.jpg	1	1	2	1	2.62365642085424	0.752683190047398
98	5	1	1.1436800560914	1001100011.jpg	1	1	3	0	2.62365540636	0.752683088254656
110	5	2	1.0907134891022	0101000011.jpg	1	0	6	1	2.62365642085424	0.745186104496575
122	5	2	1.93405550997704	0011101111.jpg	2	1	5	0	2.35944272636277	0.880559243485183
134	5	2	1.24052986619063	0000001111.jpg	2	1	6	1	2.62365642085424	1.12635257837587
146	5	1	1.468240726972	1010010111.jpg	1	1	2	0	0.0101544956838737	0.910661774432147
158	5	1	4.03257416491397	1110110011.jpg	1	1	1	0	2.62365540636	1.12635293809342
170	5	2	2.99486579583026	0101001011.jpg	2	1	7	0	0.0101544980896049	0.910661790431439
182	5	1	0.973847253015265	1010100011.jpg	1	1	1	0	2.35944334472539	0.891073405226581
194	5	2	2.92886332282797	0100001011.jpg	1	0	6	0	0.010154500924109	0.910661556102284
