onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	1.2957639710512	1011110011.jpg	1	1	1	0	3.07006081154759	1.08333331562642
14	5	2	0.874208983033895	0011101111.jpg	2	1	5	0	3.07006060715072	0.918558645155243
26	5	1	2.11908702505752	1010111111.jpg	2	0	2	1	3.0700608115476	0.918558521646656
38	5	1	0.78534992900677	0010010011.jpg	1	1	2	1	3.0700608115476	1.08333330478073
50	5	1	0.876635461812839	1111110011.jpg	1	1	2	1	3.0700608115476	1.08333330782633
62	5	2	1.38333012117073	1101001111.jpg	2	1	7	0	3.07006081154758	1.08333331410694
74	5	2	1.11535576591268	0101000011.jpg	1	0	6	1	3.0700608115476	0.918558521646656
86	5	1	1.26304892310873	1000111011.jpg	2	0	2	0	0.729035797826224	1.08333313474883
98	5	2	0.955171226058155	0111011111.jpg	1	0	6	1	3.0700608115476	0.918558547052319
110	5	2	1.04603810980916	0101100111.jpg	1	0	6	0	0.729035846363579	0.918558519362205
122	5	1	0.688369126990438	1010110011.jpg	1	1	0	0	3.07006081154759	1.0833333226021
134	5	1	1.03636401193216	1010101011.jpg	2	0	2	0	0.729035797826226	0.918558623544382
146	5	1	1.00799656915478	1000100011.jpg	1	1	2	1	3.0700608115476	0.918558547052319
158	5	1	0.746385995997116	1010100011.jpg	1	1	1	0	3.07006060715073	1.08333317960328
170	5	2	1.04704710701481	0101011111.jpg	2	1	7	0	3.07006060715073	1.08333317960328
182	5	2	1.00855180085637	0001000111.jpg	1	0	6	0	0.72903584636358	0.918558518172775
194	5	2	0.916753728874028	1101101111.jpg	2	1	6	1	3.0700608115476	1.08333330478073
206	5	2	1.16046065511182	0101001111.jpg	1	0	8	0	3.07006081154759	1.0833333226021
218	5	2	2.53185786283575	0001011011.jpg	2	1	5	0	0.729035797826225	1.08333315954588
230	5	1	1.39154859213158	1001110111.jpg	1	1	3	0	0.729035797826225	0.918558643513317
242	5	1	1.15295114787295	1111100011.jpg	1	1	3	0	3.07006060715074	1.0833331648275
254	5	2	0.997445101849735	0000001111.jpg	2	1	6	1	3.0700608115476	1.08333330782633
