onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	3.32947443099692	0100101111.jpg	1	1	2	0	2.27928937564582	1.02883016968308
14	5	2	2.39844534300209	1111111111.jpg	2	1	6	1	2.33949367749432	0.772375173809548
26	5	1	2.36951278299966	0101001111.jpg	1	1	2	1	2.33949367749432	0.974567379963866
38	5	1	3.05944151998847	0010011111.jpg	1	1	2	1	2.33949367749432	0.991362807450945
50	5	2	1.78282137599308	1101100011.jpg	2	1	6	1	2.33949367749432	0.991362807450945
62	5	1	3.33015036900179	1000011011.jpg	2	0	3	0	0.620468656950631	0.872910159775995
74	5	2	2.49362605900387	0111111111.jpg	1	0	5	0	2.30712638480946	0.872910471598428
86	5	1	3.12239529599901	0001001111.jpg	2	0	1	0	2.26422144797128	1.0632884834838
98	5	1	2.58890504699957	0000000011.jpg	2	0	2	1	2.33949367749432	0.772375173809548
110	5	1	1.56811302600545	1000001111.jpg	2	0	1	0	2.33949364988486	0.940154912956046
122	5	2	2.62773715800722	0111110011.jpg	2	1	7	0	2.33949364988486	0.940154912956046
134	5	1	1.33552250699722	1000101111.jpg	1	1	2	1	2.33949367749432	0.940154400877426
146	5	2	2.95444294800109	0110100011.jpg	2	1	5	0	2.27928932870445	0.895620818459347
158	5	2	2.83680310098862	0111010011.jpg	2	1	6	1	2.33949367749432	0.940154400877426
170	5	1	3.02460746899305	0110001111.jpg	2	0	2	0	2.26422141802142	0.914395206017423
182	5	2	2.52346787399438	0111100011.jpg	2	1	6	0	2.33949359231715	0.940153954262962
194	5	2	3.0556620569987	1111110011.jpg	2	1	8	0	2.3071264064711	1.12746270884321
206	5	2	2.67388700300944	1111010011.jpg	2	1	7	0	2.30712638480946	1.12746197827391
218	5	1	2.18940024999029	0000010011.jpg	2	0	3	0	2.33949361992661	0.772375635406336
230	5	2	2.82499614199332	1010110011.jpg	2	1	6	1	2.33949367749432	0.974567379963866
242	5	1	2.37204389099497	0000001111.jpg	1	1	0	0	2.3071264064711	1.12746270884321
254	5	2	3.47177689000091	1101111011.jpg	2	1	6	0	0.629173367520642	0.991362380370705
