onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	1.65159000200219	1010110011.jpg	2	1	6	1	2.14670005519641	1.01708640942744
14	5	2	2.23189810599433	1010111011.jpg	1	0	5	0	0.316330449019396	0.311744060233796
26	5	1	1.37932790799823	0001001111.jpg	1	1	1	0	2.14669856535378	1.01708659073959
38	5	1	2.27884681300202	0100101011.jpg	1	1	3	0	0.316330420734621	0.602047586607935
50	5	1	3.6987365160021	1100001111.jpg	1	1	2	0	2.14669881091166	1.01708641937681
62	5	2	1.12615847100096	0111010011.jpg	2	1	6	1	2.14670005519641	1.01708651226291
74	5	1	2.42463661498914	1000101111.jpg	1	1	2	1	2.14670005519641	1.01708651226291
86	5	2	1.45259446199634	1111100011.jpg	2	1	7	0	2.14668946718259	0.461412369173054
98	5	2	1.08857917699788	1111000011.jpg	2	1	6	0	2.14668922161421	0.461412334968739
110	5	1	3.2354654899973	0000011111.jpg	2	0	1	0	2.14668946718259	0.461412369173054
122	5	1	1.68638037500205	0010011111.jpg	1	1	2	1	2.14670005519641	0.461412327618284
134	5	1	3.65683677099878	0000011011.jpg	2	0	2	0	0.31632900252569	0.311744113677138
146	5	2	1.00518808400375	1000110011.jpg	2	1	5	0	2.14668946718259	1.01708630199879
158	5	1	1.87238724599592	0000001111.jpg	1	1	0	0	2.14669928345781	1.01708671416978
170	5	2	2.22816006799985	1111110111.jpg	1	0	7	0	0.316330449019396	0.602047735436254
182	5	2	2.1503906739963	0101110011.jpg	2	1	6	0	2.14668922161421	1.01708649326029
194	5	1	1.25786094799696	0001111111.jpg	1	1	3	0	2.14668850350325	0.461412287224391
