onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.41807518596761	0010011111.jpg	2	0	2	1	1.03571427777062	6.14621355778549e-15
14	5	2	1.77231112704612	1101100011.jpg	2	1	6	1	1.03571427777062	6.14621355778549e-15
26	5	2	1.73619704600424	1010100011.jpg	2	1	5	0	0.285000037667334	1.05843797737387e-11
38	5	2	2.74822221579961	0011010011.jpg	1	0	5	0	0.577245323197274	6.14617668094703e-15
50	5	1	2.09462607419118	0001101111.jpg	1	1	2	0	0.577245414026589	3.26504808393436e-08
62	5	2	2.5868206101004	0110110011.jpg	2	1	6	0	0.577245251958591	0.999991600122297
74	5	1	1.38107747607864	0010000011.jpg	1	1	3	0	0.284999957650437	1.33848818335612e-11
86	5	2	1.57671545189805	1011110011.jpg	2	1	7	0	0.577245485265296	2.68919492933264e-08
98	5	1	2.94100121292286	0010000111.jpg	1	1	2	0	0.284999988426166	1.33849193108701e-11
110	5	1	2.59168823598884	0101001111.jpg	1	1	2	1	1.03571427777062	2.6891873996266e-08
122	5	2	1.594891525805	1111111011.jpg	2	1	7	0	1.03571416592899	0.999997200034006
134	5	2	2.19807156105526	1101110111.jpg	2	1	6	0	0.285000006891599	1.33849193108781e-11
146	5	2	2.32117349281907	1111110011.jpg	2	1	8	0	1.03571398698244	1
158	5	1	2.28454611287452	0101101111.jpg	2	0	3	0	1.03571385916347	6.14616438894566e-15
170	5	1	1.98471378488466	0000011111.jpg	1	1	1	0	0.284999957650437	0.000393590247306188
182	5	1	2.21961204987019	0000001011.jpg	1	1	1	0	1.03571409882405	0.999997200034607
194	5	2	2.39900239487179	1010110011.jpg	2	1	6	1	1.03571427777062	2.6891873996266e-08
