onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	2.22127209091559	0111010011.jpg	1	0	6	1	1.12499993981969	5.76855237707069e-18
14	5	1	1.83278135070577	0001101111.jpg	1	1	2	0	0.124976233377422	2.51686796427763e-11
26	5	2	1.53269836166874	1110011011.jpg	2	1	5	0	0.124976205362939	9.15519313783182e-15
38	5	1	1.96058832434937	0010000011.jpg	1	1	3	0	0.748779297013633	4.87694807541497e-11
50	5	2	1.77918002707884	1101100011.jpg	2	1	6	1	1.12499993981969	4.6509644478697e-06
62	5	2	2.25492265075445	0111110011.jpg	2	1	7	0	0.410699682628667	4.21957273886929e-11
74	5	2	1.63340947590768	1111101011.jpg	2	1	6	0	0.748779368002351	4.60903101381555e-06
86	5	2	1.93308005481958	1111010011.jpg	2	1	7	0	0.273354193003025	6.83547045975115e-08
98	5	1	1.84055153280497	0000000011.jpg	1	1	2	1	1.12499993981969	1.32864117681692e-07
110	5	1	1.43599888496101	0010001111.jpg	1	1	1	0	1.12499968764144	0.000367062842888766
122	5	1	2.27862024400383	1000101111.jpg	1	1	2	1	1.12499993981969	5.76855237707069e-18
134	5	2	NaN	1110110111.jpg	NaN	0	6	0	0.227854179147365	1.34490836675687e-07
146	5	1	NaN	0010011111.jpg	NaN	0	2	1	1.12499993981969	4.6509644478697e-06
158	5	1	1.2564029879868	0000001111.jpg	1	1	0	0	0.748779368002343	1
170	5	1	2.61106289783493	0101001111.jpg	1	1	2	1	1.12499993981969	4.66751876884127e-06
182	5	1	NaN	0000111111.jpg	NaN	0	2	0	0.273354167087431	8.66105919154565e-10
194	5	1	2.27442591870204	1000001111.jpg	1	1	1	0	0.410699682628667	4.21957273886929e-11
206	5	2	2.47056875471026	1010110011.jpg	2	1	6	1	1.12499993981969	4.66751876884127e-06
218	5	2	3.3134547714144	1101010111.jpg	2	1	5	0	0.273354193003026	9.16451636200292e-15
230	5	1	2.89209042070433	1100011111.jpg	1	1	3	0	0.124976205362942	6.77743253658934e-15
242	5	2	2.20005059568211	1111111111.jpg	2	1	6	1	1.12499993981969	1.32864117681692e-07
254	5	2	2.09029243979603	1111110011.jpg	2	1	8	0	0.748779368002343	1
