onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.77156206825748	1000101111.jpg	1	1	2	1	1.00000001553243	1.03521019274995e-13
14	5	2	2.35841453587636	1011000011.jpg	2	1	5	0	6.25904244631215e-08	6.33981289488403e-14
26	5	1	2.8167098290287	0110001011.jpg	1	1	3	0	1.16559854895181e-07	1.31808679871485e-17
38	5	2	2.22143707284704	1100111011.jpg	2	1	5	0	1.16559854895181e-07	0.999767363484219
50	5	2	2.20097526209429	1110110111.jpg	2	1	6	0	0.000283229783106544	2.94213969276962e-09
62	5	1	2.14031064789742	0100000111.jpg	1	1	2	0	0.000283229783106544	2.98722634352296e-09
74	5	1	NaN	0010001111.jpg	NaN	0	1	0	0.000262382696555745	0.999767507873979
86	5	1	2.57054804544896	0001111111.jpg	1	1	3	0	0.000152088989591433	2.12230718040928e-05
98	5	2	2.89328887499869	1010110011.jpg	2	1	6	1	1.00000001553243	2.98722619973443e-09
110	5	2	1.95229368517175	1101100011.jpg	2	1	6	1	1.00000001553243	4.24363279140988e-05
122	5	2	2.66120468918234	0111100011.jpg	2	1	6	0	0.000140894512686444	1.31815489483579e-17
134	5	1	1.42356078512967	0000011111.jpg	1	1	1	0	0.999999896012398	4.24461963205229e-05
146	5	1	2.84282208885998	0100001011.jpg	2	0	2	0	1.16559857170369e-07	1.31818897355483e-17
158	5	2	1.5260209501721	1111110011.jpg	2	1	8	0	0.000262382686761691	1
170	5	2	1.64986137580127	1111100011.jpg	2	1	7	0	0.999999896012398	4.24461963205229e-05
182	5	2	2.17288583377376	1011110011.jpg	2	1	7	0	0.000283229795276077	2.98722648734131e-09
194	5	1	2.08724710624665	0010011111.jpg	1	1	2	1	1.00000001553243	4.24363279140988e-05
