onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	4.15173906506971	0000000011.jpg	1	1	0	0	8.24191575510176e-07	1
14	5	1	NaN	1000000111.jpg	NaN	0	2	0	1.6934222152734e-10	2.88494050861086e-13
26	5	2	1.37605906301178	1001101111.jpg	2	1	5	0	1.77835129739059e-06	5.30926369918439e-10
38	5	1	1.83448382792994	0101000011.jpg	1	1	2	1	1	5.33040483603449e-08
50	5	2	1.68547182413749	1011111111.jpg	2	1	7	0	0.00027602759438972	5.18674547477573e-06
62	5	1	2.96900907182135	1100000111.jpg	2	0	3	0	1.07706383270833e-08	7.40204353529819e-11
74	5	1	2.41984910191968	0000001011.jpg	1	1	1	0	1.08011381765249e-08	0.0095576388447569
86	5	1	4.79946122202091	1000100011.jpg	1	1	2	1	1	1.32385075677309e-09
98	5	2	2.40972183295526	0111011111.jpg	2	1	6	1	1	1.32385075677309e-09
110	5	1	1.69379456015304	0010010011.jpg	1	1	2	1	1	0.000102362140631752
122	5	1	2.7058572920505	0010001111.jpg	1	1	3	0	0.000235092556158914	1.42431507414663e-10
134	5	2	2.42057620501146	1111111111.jpg	2	1	8	0	8.24191575510176e-07	1
146	5	2	4.48825529892929	1111101011.jpg	2	1	6	0	3.10991998544141e-05	1.76325726504321e-08
158	5	1	2.130596291041	0000001111.jpg	1	1	2	1	1	1.53132193420104e-08
170	5	2	1.80674033798277	1111110011.jpg	2	1	6	1	1	1.53132193420104e-08
182	5	2	2.90636354312301	1010111111.jpg	2	1	6	1	1	5.33040483603449e-08
194	5	1	2.17310840892605	1010000011.jpg	1	1	2	0	1.03343051762174e-06	1.67256189957553e-09
206	5	2	NaN	0110111111.jpg	NaN	0	6	0	1.21331817066661e-06	1.84802521272125e-09
218	5	2	2.64376659900881	1101101111.jpg	2	1	6	1	1	0.000102362140631752
230	5	1	1.71810953691602	0000100011.jpg	1	1	1	0	1.73509285267556e-08	0.00736200983941106
242	5	2	2.16979935904965	1011100111.jpg	2	1	5	0	8.58794809994255e-09	5.45563550482823e-10
254	5	2	1.58091908204369	1111101111.jpg	2	1	7	0	0.000235092556158914	0.0110052470047531
