onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.51017725002021	1110110011.jpg	2	0	1	0	3.16526672957731	1.09606320033752
14	5	1	4.68353794701397	1001110011.jpg	2	0	2	0	0.474490207464235	0.749295178756581
26	5	1	2.60630044341087	0010010011.jpg	1	1	2	1	3.16528061717041	1.09606312727652
38	5	1	2.91435970785096	1111110011.jpg	1	1	2	1	3.16528061717041	0.84434952883077
50	5	2	2.36467920104042	1101101111.jpg	2	1	6	1	3.16528061717041	1.09606312727652
62	5	1	1.63980038976297	1010110011.jpg	1	1	0	0	3.16528061603971	1.09606346393078
74	5	1	1.75483888341114	1010110111.jpg	1	1	1	0	3.16528061171403	1.09606287358381
86	5	2	4.22231694310904	0000001111.jpg	2	1	6	1	3.16528061717041	0.84434952883077
98	5	1	2.08103749481961	1000100011.jpg	2	0	2	1	3.16528061717041	0.844348606801843
110	5	1	3.45331144798547	1011101011.jpg	2	0	3	0	0.474490206522612	0.941847481220208
122	5	2	2.36793166818097	0100000011.jpg	1	0	5	0	3.16526672957731	0.844348987493392
134	5	2	2.73084283526987	0101110111.jpg	1	0	5	0	0.474492288202297	0.749294715184052
146	5	2	2.47061306098476	0111011111.jpg	1	0	6	1	3.16528061717041	0.844348606801843
158	5	2	1.57898231130093	0101111111.jpg	1	0	6	0	0.47449228898875	0.74929446987389
170	5	2	2.03617843287066	0100000111.jpg	2	1	6	0	3.1652667252516	0.844349361906211
182	5	2	1.09702176460996	0001001111.jpg	2	1	7	0	3.16526672957731	1.09606320033752
194	5	1	2.74906081100926	1110011011.jpg	1	1	3	0	3.16526672490663	1.09606247844615
206	5	2	3.14351188205183	0100001111.jpg	2	1	7	0	3.16526673070794	0.84434969600836
218	5	1	2.88255075411871	1010100111.jpg	2	0	2	0	0.474492288176696	0.74929465392735
230	5	2	2.90176015999168	0101000011.jpg	2	1	6	1	3.16528061717041	1.09606234679665
242	5	2	1.85710573894903	0101001111.jpg	2	1	8	0	3.16528061603971	1.09606346393078
254	5	1	2.3807188263163	1010111111.jpg	1	1	2	1	3.16528061717041	1.09606234679665
