onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	3.06093074206728	0101001111.jpg	2	1	8	0	1.35258658962921	1.00000000411384
14	5	1	2.45165939396247	1001100011.jpg	1	1	3	0	0.0718411834158008	0.00012829741708524
26	5	2	1.22390152502339	0000001111.jpg	2	1	6	1	1.35284180779697	0.000148883254760037
38	5	1	3.30621971003711	1010000011.jpg	1	1	2	0	0.0851100584695453	0.391755677493517
50	5	2	NaN	0000011111.jpg	NaN	0	5	0	0.0851248698485957	0.00013805474614049
62	5	2	1.95697102800477	1101100111.jpg	2	1	5	0	1.3526064294328	0.333742399242472
74	5	2	1.86107621900737	0111011111.jpg	2	1	6	1	1.35284180779697	0.000147289811599445
86	5	1	2.27968952001538	1010110111.jpg	1	1	1	0	1.3526064294328	0.999998190290842
98	5	1	2.07872145506553	1010100011.jpg	1	1	1	0	0.0851088108151465	0.842409020013009
110	5	1	1.66915662493557	1000100011.jpg	2	0	2	1	1.35284180779697	0.000147289811599445
122	5	2	2.58112244098447	0001001111.jpg	2	1	7	0	0.0718411834158008	0.000210687480934634
134	5	1	4.65229292598087	0010010011.jpg	1	1	2	1	1.35284180779697	0.393959755849044
146	5	2	3.53300967102405	0110001111.jpg	1	0	6	0	0.00452046303772792	0.000130568140904561
158	5	1	NaN	1110010111.jpg	NaN	0	3	0	0.0718161939288084	0.000134678671452496
170	5	2	1.89423639106099	0111001111.jpg	2	1	7	0	0.0851248698485957	0.000161934328787567
182	5	1	4.27469514100812	1000110111.jpg	1	1	2	0	0.0851236205230632	0.000161934149527709
194	5	2	2.04938449000474	0111000111.jpg	2	1	6	0	0.0851100591904944	0.000147698205670604
