onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	2.60563647304662	0101100011.jpg	2	1	5	0	1.35235139486288	0.393958998754063
14	5	1	NaN	0100110011.jpg	NaN	0	3	0	0.00451882438705028	0.19715754142004
26	5	2	1.79060560301878	0101000011.jpg	2	1	6	1	1.35284180779697	0.847146916330207
38	5	2	4.29141090693884	1101000111.jpg	2	1	6	0	1.35258657905461	0.717660576228555
50	5	2	2.69356291100848	1101001111.jpg	2	1	7	0	1.35235139486288	0.847148544344054
62	5	1	2.98649777495302	1010010111.jpg	1	1	2	0	1.35258657905461	0.465041276664021
74	5	1	2.65667683293577	1010100111.jpg	1	1	2	0	0.0851100591904944	0.842407492032163
86	5	1	1.71957843401469	1111110011.jpg	2	0	2	1	1.35284180779697	0.000148883254760037
98	5	2	4.05083758605178	0111011111.jpg	1	0	6	1	1.35284180779697	0.000147289811599445
110	5	1	NaN	1010111011.jpg	NaN	0	1	0	1.35282195289263	0.847148452907546
122	5	1	4.21058906905819	0011111011.jpg	1	1	3	0	0.0718276298223749	0.426342300539831
134	5	1	4.13350534404162	1110110011.jpg	1	1	1	0	0.0718411834158008	0.000210687480934634
146	5	2	1.91253273794428	1100011111.jpg	2	1	5	0	0.00451882438705029	0.423957097984026
158	5	1	3.51530943298712	1010111111.jpg	1	1	2	1	1.35284180779697	0.847146916330207
170	5	2	2.27064104494639	0100001111.jpg	2	1	7	0	0.0718276309698685	0.594072341978508
182	5	2	1.49521248706151	1100001111.jpg	2	1	6	0	0.0718151412089439	0.503267519165195
194	5	1	1.54096704092808	1010110011.jpg	1	1	0	0	1.35258658962921	1.00000000411384
