onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	3.68090992909856	0000001111.jpg	1	1	2	1	1	3.88518319794518e-06
14	5	2	1.82072914089076	0111111111.jpg	2	1	7	0	5.77662610796326e-07	0.0292717418015439
26	5	1	2.47889158199541	0010010011.jpg	1	1	2	1	1	5.89727562963199e-05
38	5	1	NaN	0001011011.jpg	NaN	0	3	0	7.51494611445706e-10	8.13750925674452e-09
50	5	2	2.44561918987893	1010111111.jpg	2	1	6	1	1	2.39198544613588e-06
62	5	1	2.1374076209031	0010000011.jpg	1	1	1	0	0.000374653631274898	0.0182974220114976
74	5	1	2.88503316999413	1010000111.jpg	1	1	3	0	1.26966774226568e-08	1.3920842611323e-06
86	5	1	2.37573737581261	0000000011.jpg	1	1	0	0	1.11988629672939e-07	1
98	5	2	2.05067280703224	1101101111.jpg	2	1	6	1	1	5.89727562963199e-05
110	5	2	3.76605193782598	0101101111.jpg	2	1	5	0	0.00608230546296892	1.72623530472168e-06
122	5	2	2.23448229697533	1111110011.jpg	2	1	6	1	1	3.88518319794518e-06
134	5	1	2.88428494194523	1000100011.jpg	1	1	2	1	1	2.86572923789398e-05
146	5	2	2.55207884102128	0111011111.jpg	2	1	6	1	1	2.86572923789398e-05
158	5	1	2.55474569788203	0110000011.jpg	1	1	2	0	1.1096007800528e-07	2.59182668056816e-05
170	5	2	3.31019394588657	1110101111.jpg	2	1	6	0	1.1096007800528e-07	5.44256973381543e-06
182	5	1	3.13065476086922	0101000011.jpg	1	1	2	1	1	2.39198544613588e-06
194	5	2	2.31646975898184	1111001111.jpg	2	1	6	0	2.27878345383561e-06	3.15535415585807e-06
206	5	2	NaN	1010101111.jpg	NaN	0	5	0	0.000374653631274898	7.71142787542747e-09
218	5	2	2.64418103708886	1111111111.jpg	2	1	8	0	1.11988629672939e-07	1
230	5	1	2.42287758691236	0001001011.jpg	1	1	2	0	1.83597290015409e-06	2.52421843017487e-06
242	5	1	3.13930454896763	0000000111.jpg	1	1	1	0	1.28028468518621e-06	0.00259912429877327
254	5	2	1.062084446894	1101111111.jpg	2	1	7	0	0.000374653631274898	0.0182974220114976
