onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	3.0103061508853	1111011111.jpg	2	1	7	0	5.16154707570437e-06	0.00355211880913413
14	5	1	1.82235919497907	0000110111.jpg	1	1	3	0	1.32220092064944e-08	1.61438166567035e-08
26	5	1	2.6724814819172	0000001111.jpg	1	1	2	1	1	1.3439611580698e-06
38	5	2	1.0768701590132	1111111111.jpg	2	1	8	0	2.43017704390673e-07	1
50	5	1	1.84054593718611	1000100011.jpg	1	1	2	1	1	3.71594228647916e-06
62	5	2	3.37844212097116	1100111011.jpg	2	1	5	0	3.23164630781712e-09	1.02526403810956e-08
74	5	2	1.8627946311608	1111110111.jpg	2	1	7	0	0.00890051915786414	0.000321292411654518
86	5	1	NaN	0101000011.jpg	NaN	0	2	1	1	6.15894303493961e-08
98	5	2	1.32583510503173	1101101111.jpg	2	1	6	1	1	3.37154368560873e-06
110	5	1	3.71997265680693	1010100011.jpg	1	1	3	0	0.000622020625444626	1.15309548638173e-08
122	5	1	3.93981497292407	0000010111.jpg	1	1	2	0	5.53631960189628e-06	4.54484139183471e-06
134	5	1	1.44706353894435	0000100111.jpg	1	1	2	0	4.60260808248649e-08	1.48584577013168e-05
146	5	2	1.3705447751563	0111011111.jpg	2	1	6	1	1	3.71594228647916e-06
158	5	2	2.885372989811	1111110011.jpg	2	1	6	1	1	1.3439611580698e-06
170	5	1	2.3044106180314	1000000011.jpg	1	1	1	0	0.00238520134138117	0.00104611993183434
182	5	1	1.49157151510008	0000000011.jpg	1	1	0	0	2.43017704390673e-07	1
194	5	1	2.23147358605638	0010010011.jpg	1	1	2	1	1	3.37154368560873e-06
206	5	1	2.29027334717102	0000010011.jpg	1	1	1	0	0.000622020625444626	0.00108650688496667
218	5	2	1.48653747001663	1101011011.jpg	2	1	5	0	7.78007436246378e-09	4.61073371538997e-08
230	5	2	2.14519451791421	1010111111.jpg	2	1	6	1	1	6.15894303493961e-08
242	5	2	1.21970693604089	1001111111.jpg	2	1	6	0	6.16241445841203e-07	2.41963207540376e-07
254	5	2	2.23254443495534	0111101111.jpg	2	1	6	0	8.74108677464512e-07	1.13661650843979e-06
