onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	3.5573130720295	1101111011.jpg	2	1	6	0	0.00434040037102882	2.8855234491579e-12
14	5	1	2.78685426898301	1010001011.jpg	1	1	3	0	0.000158038760213324	3.25776856912372e-15
26	5	2	2.1350110960193	1111101111.jpg	2	1	7	0	0.135669479229783	0.142584043346919
38	5	2	NaN	0001111111.jpg	NaN	0	5	0	0.000104525607532044	1.48515963214143e-14
50	5	1	2.34832572098821	0010010011.jpg	1	1	2	1	1.00000000000003	0.0225805058278084
62	5	1	2.43895671889186	0000010011.jpg	1	1	1	0	0.135669479229783	0.142584043346919
74	5	2	NaN	0111011111.jpg	NaN	0	6	1	1.00000000000003	9.7838521311935e-14
86	5	1	3.05429425416514	1001000011.jpg	2	0	2	0	1.66948160203387e-05	3.35291018210442e-16
98	5	1	2.44190975301899	1000010111.jpg	2	0	3	0	0.000158038760213324	2.40153606902873e-15
110	5	1	1.52499341103248	0010001011.jpg	1	1	2	0	0.00510983124665255	0.00530480915115389
122	5	2	1.71272563608363	1101110011.jpg	2	1	5	0	0.135669479229783	9.66566261497852e-14
134	5	2	3.07499741087668	0111111111.jpg	2	1	7	0	0.036411101890847	6.14116073759038e-13
146	5	2	4.95880728191696	1111011011.jpg	2	1	6	0	0.0011648807154336	2.90282786522359e-12
158	5	1	2.22695779404603	0101000011.jpg	1	1	2	1	1.00000000000003	2.84158030300064e-12
170	5	1	2.62118272902444	0000000011.jpg	1	1	0	0	0.0216691103782905	1
182	5	1	1.40902885911055	0010000011.jpg	1	1	1	0	0.159719861092336	0.158366289086558
194	5	2	3.14048296702094	1101101111.jpg	2	1	6	1	1.00000000000003	0.0225805058278084
